GT,Top1,Top2,Top3,Top4,Top5
AVDR,AVDR,AINR,AVJR,ASER,AVBR
RIVL,ASGL,AVHL,AVJL,RIVL,ASIL
,AINR,AVJR,ASIR,AVHR,AVDR
,RIMR,SMBDR,SMBVR,ASJR,SMBDL
,RIBL,AUAL,ASJL,SMBDL,SMBVL
,ASEL,RIBL,ASHL,AVDL,AUAL
,RIBR,ASER,AVDR,AVBR,AINR
,AUAR,RIBR,AIZR,AVBR,ASJR
,SMBDL,RMFL,SMBVL,RMFR,RMDDL
,ASJR,AUAR,RIBR,RIMR,SMBDR
,RIVL,AVHL,ASIL,ASGL,ADLL
,RIMR,SMBDR,RMFR,RMFL,RMDDR
AVJR,AVJR,AVHR,ASIR,AINR,ASGR
AVHL,AVHL,ASGL,AWBL,ASEL,AVJL
,RMDDL,AIBL,RMHL,SMBDL,AUAL
RIVR,RIVR,ASIR,ADLR,AVHR,ASGR
,SMBDR,RMFR,RMHR,RMDDR,RIBR
,ASHL,AWCL,ASEL,AIBL,AWAL
,ASGR,AWAR,ASER,ASIR,AVHR
,AVHR,ASIR,RIVR,ASGR,ADLR
,ASGL,AWBL,AVHL,ADLL,ASIL
,RMFR,SAADL,SMBDL,RMDDL,RMFL
,AIBR,RIBR,AWCR,ASHR,AUAR
,ADLL,ASKL,RIVL,ASGL,ASIL
,ASHR,AWCR,ASER,AUAR,AVBR
,RMDDR,RMHR,SAADL,SIBVR,RMDDL
,ADLR,ADLL,ASKR,ASIR,RIVR
,AWCL,AIBL,ASHL,SIBDL,RMDDL
,AWAL,AWBL,AFDL,ASGL,ASHL
,AWAR,ASHR,ASER,AWCR,ASGR
,ADLR,ASGR,ASKR,ASIR,AWBR
,AIBL,SIBDL,RMDDL,AWCL,SAADL
,SIBVR,SAADL,RMDDR,RMHR,SAADR
,AWBL,ADFL,ASGL,SMDVL,AVAL
,AWBR,ASGR,AWAR,ASER,ADFR
,SIBVR,RMDDR,SAADL,SAADR,RMHR
,AWCR,ASHR,AWAR,RMDR,SIBDR
,AFDL,AWCL,AVAL,AWBL,RMDL
,ASKL,SMDVL,AWBL,RIAL,ADFL
,SAADL,SMDDR,SMDDL,SAADR,AVER
,ADFL,AVAL,RIAL,AFDL,SAAVL
,ASKR,ADLR,URXR,RIAR,SMDVR
,AFDR,AWBR,ADFR,AWAR,AVAR
AVEL,AVEL,RMDL,AIBL,SIBDL,SMDDL
URXR,URXR,ALA,ASKL,URXL,ASKR
ALA,CEPDL,ASKL,ALA,URXL,RIAL
,AVAR,AVER,AFDR,RMDR,RMDVR
,AVAL,AFDL,AVEL,RMDL,RMDVL
,RIAL,SMDVL,SAAVL,ASKL,ADFL
AVER,AVER,AVAR,AFDR,SAAVR,SMDVR
,RMDL,AVEL,SIBDL,SMDDL,CEPVL
,RMDVL,AVAL,SAAVL,SMDVL,RIAL
CEPDR,CEPDR,URXR,ALA,RID,ASKR
,SAADR,RIH,AVER,RMEV,SAADL
AVAL,AVAL,RMDL,AVEL,RMDVL,SAAVL
URXL,CEPDL,SAAVL,URXL,ASKL,RIAL
RIAR,RIAR,SMDVR,CEPDR,URXR,ASKR
,SAAVL,AVAL,RIAL,RMDVL,SMDVL
,RMDR,AVER,AVAR,SAADR,CEPVR
AVAR,SAAVR,SMDVR,RMDVR,AVAR,AFDR
CEPDL,SMDVL,CEPDL,SAAVL,RIAL,RMDVL
SMDVR,SMDVR,CEPDR,URXR,SAAVR,RIAR
RMDVL,RMDVL,AVAL,RMDL,BAGL,AVEL
RID,URXL,RID,CEPDL,ALA,URXR
,RMDVR,AVAR,SAAVR,AFDR,SMDVR
RMDVR,RMDVR,SMDVR,SAAVR,RIAR,CEPDR
RMEV,CEPVL,RMEV,CEPVR,RIH,OLQVL
,CEPVR,BAGR,OLQVR,RMDVR,AVAR
RMED,CEPDL,RMED,OLQDL,RID,URXL
,CEPVL,OLQVL,URAVL,BAGL,RMEV
,RMER,SAAVR,BAGR,SMDVR,RMDVR
,URAVL,OLQVL,CEPVL,CEPVR,URAVR
,RMEL,BAGL,URYVL,RIPL,URBL
OLQDR,OLQDR,RMED,OLQDL,IL1DR,URYDR
,BAGL,OLQVL,URBL,URYVL,RIPL
OLQDL,OLQDL,URYDL,IL1DL,RMED,OLQDR
,OLQVL,URAVL,URYVL,IL1VL,CEPVL
,URAVL,OLQVL,IL1VL,URAVR,CEPVL
,RIPL,URBL,IL1L,RMEL,BAGL
,URYDL,OLQDL,IL1DL,RMEL,OLLL
,RIPR,RMER,URBR,URYDR,OLLR
,OLQDR,URYDR,IL1DR,OLLR,RMED
,RIPR,RMER,URBR,IL1R,OLLR
,URYVR,BAGR,URAVR,OLQVR,IL1R
,OLQVR,URYVR,URBR,RIPR,BAGR
,URBL,IL2L,IL1L,URYVL,OLLL
,IL1R,IL1VR,IL2VR,URYVR,URAVR
,URYVL,IL1L,IL1VL,URAVL,OLQVL
,OLLR,OLQDR,URYDR,URADR,IL1DR
,OLLL,IL1L,IL2L,URBL,URYDL
IL1DR,IL1DR,URADR,URYDR,IL1DL,OLQDR
,URADL,URYDL,OLLL,IL1DL,IL1L
,IL2R,OLLR,IL1R,URBR,RIPR
IL1DL,IL1DL,URADL,URYDL,IL2DL,OLLL
,URADR,URYDR,IL1DR,OLQDR,OLLR
,IL1VR,IL1VL,IL2VR,IL2VL,M3R
,IL2VR,IL1R,URYVR,IL1VR,IL2R
,IL1VL,IL1VR,IL2VR,IL2VL,URAVL
,IL2DR,URADR,IL1DR,IL1DL,OLQDR
,IL1L,IL2L,M3L,NSML,URYVL
,IL2L,NSML,I2L,IL2DL,IL1L
M4,M4,IL2DR,I3,IL2DL,URADL
M3R,M3R,IL2R,OLLR,IL1R,IL2DR
M3L,M3L,IL2VL,M3R,NSML,I2L
,IL2DR,URADR,IL2R,OLLR,URYDR
I3,I3,MI,IL2DR,IL2DL,M4
MI,MI,I3,IL2DL,IL2DR,M4
,I2L,NSML,MCL,MCR,I1L
,NSMR,MCR,I2R,M3R,IL2R
,MCR,MCL,I2L,I1L,NSML
,MCL,I2L,MCR,NSML,I1L
,MCR,I2R,NSMR,MCL,M3R
I2R,I2R,NSMR,MCR,I1R,M3R
I2L,I2L,I1L,MCL,I1R,NSML
,I1L,IL2DL,MI,I3,I2L
,I2R,NSMR,MCR,I1R,I1L
,I1R,I1L,MI,I2R,MCR
