GT,Top1,Top2,Top3,Top4,Top5
,I6,ASIL,I4,AVBL,AINL
,AIMR,SMBVR,SIAVR,AIAR,AIAL
,AIZL,RICL,ASJL,FLPL,RIBL
,AIAR,AIAL,SMBVR,SMBVL,SIAVR
,SMBVL,RICL,ASJL,SIAVL,SMBDL
AVJL,AVJL,AVDL,ASEL,AVHL,AVBL
,RICL,AIZL,ASJL,AUAL,RIBL
,SMBVL,SMBDL,ASJL,SIAVL,RICL
,SMBVR,AIAR,SIAVR,RIMR,AIAL
RIVL,RIVL,ASIL,ADLL,AVHL,ASGL
,AINR,AVDR,ASER,AVJR,AVHR
,SMBVR,SMBVL,SMBDL,SMBDR,AIAL
,AVDR,AVBR,AIZR,AINR,AVJR
AINL,ASIL,AVHL,ASGL,RIVL,AVJL
,ASJL,RIBL,SMBVL,RMHL,AUAL
AVDL,ASGL,AVDL,ASEL,AVJL,AWBL
,ASJR,SMBDR,RIMR,AIYR,RIBR
,AUAL,AWCL,ASHL,RIBL,AIBL
,ASEL,AWAL,ASHL,AVBL,RIBL
AVJR,AVJR,AWBR,ASGR,AVHR,ASER
,RIBR,SMBDR,ASJR,AIBR,RMDDR
,RIMR,ASJR,SMBDR,AUAR,RMDDR
,RIBL,ASHL,ASEL,AIBL,AVBL
RIVR,ASGR,RIVR,AWBR,AVHR,ASIR
,ADLR,RIVR,ASIR,ASGR,AVHR
AVHL,AVHL,AWBL,ASGL,ADLL,RIVL
,SMBDL,SMBVL,RMFL,RMHL,RMFR
,ADLL,ASKL,RIVL,ASIL,ASGL
,ASHL,AWCL,ASEL,RIBL,AUAL
,SMBDL,RMFL,RMFR,SMBVL,SMBDR
AVDR,ASHR,ASGR,AWCR,AVBR,ASER
,AWBL,ASGL,ASEL,ASHL,AWAL
,SMBDR,RMHR,RMFR,RMDDL,SMBDL
,AWCR,AUAR,ASHR,RIBR,AIBR
AVHR,ASER,AWBR,AVHR,AFDR,ASGR
,AWAR,ASHR,AWBR,ASER,ASGR
,AIBL,RMDDL,AWCL,SIBDL,ASHL
,ASKL,ASGL,AWBL,ADLL,ADFL
,AWAL,ASHL,AFDL,AWCL,AWBL
,RMDDR,SMBDR,RMFR,AIBR,RMHR
,ADLL,ASKL,URXL,CEPDL,RIAL
,RMDDL,SAADL,SMBDL,RMFL,RMFR
,SAADL,RIR,RMDDL,AIBR,RMDDR
,AWBR,AWAR,ASGR,SMDVR,RIAR
,AWCL,ASHL,AIBL,SIBDL,RMDL
,SMDVL,AWBL,ADFL,ASKL,RIAL
,RMHR,RMFR,SAADL,SIBVR,RMDDL
ASER,AFDR,AWCR,AWBR,ASHR,ADFR
,ASKR,ADLR,RIAR,URXR,CEPDR
,AWBL,ADFL,ASKL,AWAL,AFDL
,AWCR,SIBDR,AIBR,SIBVR,ASHR
,SAADL,SMDDL,RMDDL,SIBDL,SAADR
,SMDDR,AVER,RMDDR,SIBDR,SAADR
,AVER,AIBR,AWCR,SIBDR,AWAR
,RMDDL,SMDDL,RMDDR,SMDDR,SAADR
,AVEL,AFDL,RMDL,AIBL,AWAL
CEPDL,CEPDL,URXL,ASKL,SMDVL,ALA
,RMDL,AVEL,AWCL,AFDL,AIBL
ALA,ALA,CEPDR,URXR,RIAR,ASKR
,AVER,AFDR,AWCR,ASHR,RMDR
,AVER,AWCR,RMDR,SIBDR,AIBR
,ASKL,CEPDL,URXL,SMDVL,RIAL
URXR,URXR,CEPDR,ALA,URXL,RIAR
,RIAR,SMDVR,CEPDR,SAAVR,URXR
,AVAL,AFDL,AVEL,RMDL,SAAVL
URXL,URXL,CEPDL,ASKL,ALA,URXR
AVEL,AVEL,RMDL,AVAL,AFDL,ADFL
,AVAR,RMDVR,AFDR,AVER,RMDR
CEPDR,CEPDR,SMDVR,URXR,RIAR,SAAVR
RIAL,RIAL,SAAVL,SMDVL,CEPDL,URXL
,RMDR,AVER,AVAR,RMDVR,SIBDR
RIAR,SMDVR,SAAVR,AVAR,RMDVR,AFDR
AVAL,AVAL,SAAVL,RMDVL,AVEL,SMDVL
,RMEV,SAADR,RIH,CEPVL,AVEL
RID,RID,CEPDR,URXR,ALA,URXL
SAAVR,SAAVR,SMDVR,RIAR,RMDVR,CEPDR
SMDVL,SAAVL,SMDVL,RIAL,CEPDL,RMDVL
AVER,AVER,SAAVR,AVAR,RMDVR,CEPVR
SMDVR,SAAVR,SMDVR,AVAR,RMDVR,BAGR
AVAR,AVAR,RMDVR,BAGR,AVER,SAAVR
SAAVL,AVAL,BAGL,RMDVL,SAAVL,RMDL
RMDVL,RMDVL,SMDVL,SAAVL,BAGL,AVAL
RMDVR,BAGR,RMDVR,RMER,OLQVR,AVAR
CEPVR,CEPVR,BAGR,OLQVR,URAVR,CEPVL
,OLQDR,RMED,OLQDL,RID,CEPDL
,CEPVL,CEPVR,URAVR,OLQVR,RMEV
RMED,RMED,OLQDR,URYDR,OLQDL,RID
OLQDR,OLQDR,URYDR,RMED,IL1DR,RMER
,RMEL,BAGL,RIPL,URBL,URYDL
,RMER,BAGR,RIPR,URBR,URYVR
CEPVL,OLQVL,BAGL,URAVL,CEPVL,URYVL
,BAGL,OLQVL,URBL,RIPL,RMEL
OLQDL,OLQDL,URYDL,IL1DL,RMED,OLQDR
,URBL,RIPL,BAGL,RMEL,URYVL
,OLQVR,URYVR,BAGR,URAVR,IL2VR
,URYDL,OLQDL,IL1DL,OLLL,RIPL
IL1DR,IL1DR,URYDR,OLQDR,URADR,RIPR
,RIPR,URBR,BAGR,RMER,URYVR
IL1DL,IL1DL,URYDL,OLQDL,IL1DR,URADL
,URAVL,OLQVL,URYVL,BAGL,RIPL
,URYVL,URBL,IL1L,RIPL,OLQVL
,URBR,IL2R,RIPR,IL1R,URYVR
,IL1VR,IL2VR,URAVR,URYVR,OLQVR
,URBL,IL2L,OLLL,IL1L,RIPL
,URYVR,IL1R,IL2R,RIPR,URBR
URADR,URADR,URYDR,IL1DR,OLLR,RIPR
IL1L,IL1L,IL2L,OLLL,URYVL,URBL
,OLLL,IL2L,URADL,URYDL,IL1L
,URADL,OLLL,URYDL,IL1DL,IL2DL
,OLLR,IL2R,URADR,IL1R,IL2DR
,IL1VR,IL2VR,URAVR,URYVR,IL1R
IL1R,IL1R,IL2R,URYVR,OLLR,IL2VR
,IL2DL,URADL,IL1DL,M4,I3
,IL2DR,URADR,IL2R,IL1DR,URYDR
IL1VL,IL1VL,IL1VR,IL2VL,IL2VR,URAVL
,IL2L,OLLL,IL1L,URADL,URBL
,IL2VL,IL1VL,NSML,IL1L,URYVL
IL1VR,IL2VR,IL1VR,NSMR,M3R,I2R
M3R,M3R,IL2VR,NSMR,IL2R,I2R
M4,M4,I3,IL2DL,IL2DR,MI
,IL2R,NSMR,IL1R,I2R,IL2DR
M3L,M3L,IL2L,NSML,IL2VL,IL1L
I3,I3,MI,M4,IL2DR,IL2DL
,NSMR,IL2VR,I2R,MCR,IL1VR
,NSML,I2L,MCL,M3L,IL2L
MI,MI,I3,M4,IL2DR,IL2DL
NSMR,NSMR,I2R,MCR,M3R,I1R
,MCL,I2L,NSML,MCR,I1L
,MCR,NSMR,I2R,MCL,I1R
I2L,I2L,NSML,MCL,I1L,M3L
I2R,I2R,NSMR,MCR,I1R,MCL
,I1L,I1R,I2L,MCL,MCR
,I1R,I1L,I2R,MCR,I2L
