GT,Top1,Top2,Top3,Top4,Top5
,AWAR,AWBR,AFDR,SMDVR,RIAR
,SIBVR,RMDDR,SAADL,RMHR,SMDDR
,RMFR,RMDDL,SAADL,RMFL,RMHR
,ADLL,RIVL,ASKL,ASGL,ASIL
,ADLR,ASKR,CEPDR,ALA,URXR
,ASGL,ASIL,RIVL,AWBL,ADLL
,AWCR,SIBDR,RMDDR,AIBR,RMDR
,ASHL,ASEL,RIBL,AUAL,AVBL
,ASEL,AVJL,ASGL,AVBL,AVHL
,ASHR,AWBR,AWAR,ASGR,AFDR
,SMBVL,RMFL,SMBDL,SIBVL,RMFR
,AVHL,RIVL,AVJL,ASGL,ASIL
,AWCR,RIBR,ASHR,AIBR,ASER
,RIBR,AIBR,SMBDR,RIMR,AWCR
,RMDDR,RIMR,SMBDR,AUAR,RMFR
,AWBR,ASGR,ADLR,AVHR,ASIR
,SMBVL,SMBDL,AIYR,RMFL,SIBVL
,AVBL,ASEL,AINL,AVJL,AVDL
,AVJL,AINL,AVHL,ASEL,AVDL
,RIVL,ADLL,ASIL,I6,RIVR
,SMBDR,SMBDL,RIMR,SMBVL,AIYR
,ASJL,AVDL,RIBL,AUAL,AINL
,ASER,ASHR,AVDR,AVBR,AVJR
,ASJR,RIMR,RIBR,SMBDR,AIZR
,AIZR,RIBR,AVDR,AUAR,ASJR
,AINL,ASIL,I6,AVHL,AVJL
,AINR,AVJR,ASER,AVDR,ASGR
,RICL,SMBVL,ASJL,SIAVL,FLPL
,AIZL,RICL,FLPL,ASJL,M2L
,AIAL,AIAR,SMBVR,SMBVL,I5
,RIVR,AVJR,AVHR,ASIR,AINR
,I6,RIVL,I4,ASIL,M1
,AINR,AVJR,AVHR,ASGR,AWBR
,AIYL,AIML,SMBVL,AVL,AIAL
,SMBVR,SIAVR,AIAR,RIMR,AIAL
AVJR,AVDR,AIZR,AVJR,AINR,AVBR
,AIMR,SIAVR,SMBVR,I5,AIML
,RICR,FLPR,AIZR,ASJR,I5
AVDR,FLPR,RICR,AIZR,AVDR,AINR
,RIS,AVKR,VB2,AIML,I5
,SABVL,FLPL,RIS,AIML,VB2
,FLPR,AINR,ADER,RICR,AQR
,VB2,AVFR,RIS,AVFL,AVKR
,ADER,AQR,ADAR,FLPR,RICR
,RIFL,AVFL,SABVL,RIS,VB2
FLPR,AQR,RMGR,ADER,ADAR,FLPR
,VA1,RIFL,AVFL,RIFR,RMGL
ADER,ADAR,RMGR,AQR,ADER,RIFR
,RIFR,VA1,DD1,AS1,VD1
AQR,SABD,DA1,AVG,DD1,RMGR
ADAR,AVG,DD1,VD2,VB3,DA1
