GT,Top1,Top2,Top3,Top4,Top5
,I6,AINL,AVJL,ASIL,AVDL
,AVJL,AINL,AVBL,RIVL,AVDL
,AINL,AVDL,AVJL,AVBL,AIZL
,AIZL,RICL,M2L,FLPL,ADEL
,AVDL,RIBL,AVBL,ASEL,AIZL
,AVHL,RIVL,ASIL,ASGL,AVJL
,ASEL,ASGL,AWBL,AVBL,ASHL
,AVHR,AVJR,RIVR,ASGR,ASIR
,SMBDL,SMBDR,RMFR,SAADL,RMDDL
,SMBVL,RMFL,RMHR,SMBVR,SMBDR
,SMBVL,SMBDL,ASJL,AUAL,RMHL
,RICL,SMBVL,AIZL,ASJL,SIAVL
,SIAVR,SMBVR,AIMR,RIMR,RICR
,RICL,AIML,AIZL,FLPL,AIYL
,I5,SMBVR,FLPR,AIMR,RICR
,CEPDL,URXL,SMDVL,RID,ASKL
,FLPL,ADEL,RICL,ADAL,AIZL
,AIML,VB2,RIS,SABVL,AVKL
FLPR,ADER,FLPR,I5,AQR,ADAR
,ADAR,AQR,ADER,I5,FLPR
,VB2,AVFL,RIS,AIML,AVKL
,RIS,VB2,ADAR,AVFR,AQR
,AQR,ADAR,RMGR,ADER,RIS
,ADAL,ADEL,FLPL,RMGL,RIFL
,RIFR,VA1,SABD,AVG,DB1
,RIFL,ADAL,VA1,VB1,AVFL
,VD1,RIGL,ADAL,VB1,DD1
,RMGR,ADAR,RIFR,AVG,SABD
,RMGL,ADAL,RIGL,AS1,VD1
,VD1,RIGL,DD1,AVG,DB1
DD1,AVG,DB1,DD1,SABD,VD2
,DD1,AVG,VD1,VD2,RIGL
,DD1,AS1,DA1,AVG,VD2
,SABD,AS1,DD1,AVG,VD2
,VD2,VB3,DD1,DA1,VA2
,VA2,DA1,VD2,AS1,VB3
VD2,VB3,VD2,VA2,DA1,DD1
,VB3,VA2,VD2,AS1,DA1
,AIMR,AIML,I5,VB2,SMBVR
,SABVL,RIS,RIFL,VB2,AVFR
,VA1,RIFL,VB1,AVFL,AVFR
,RIFL,VA1,VB1,RIS,AVFR
,VA1,RIFL,VB1,RIFR,RIGL
,SAADR,SAADL,RIH,SIBVR,SMDDR
,SAADL,RMDDL,SMBDL,RMFR,RMFL
,SMBDR,RMHR,SIBVL,RMFL,RMFR
AVJR,AVJR,AVHR,AINR,ASIR,RIVR
,ASKL,ADLL,ASGL,RIAL,AWBL
,SAAVL,RIAL,SMDVL,AVAL,RMDVL
,IL2DL,URADL,M4,OLLL,I3
,IL1L,IL1VL,URYVL,URAVL,OLQVL
,URBL,RIPL,IL1L,IL2L,OLLL
RMED,RMED,OLQDR,OLQDL,RID,URYDR
