GT,Top1,Top2,Top3,Top4,Top5
,RIS,AQR,VB2,AVFR,SABVL
,RIFL,ADAL,RMGL,ADEL,AVFL
,AQR,RMGR,RIFR,ADAR,DB2
,ADAL,ADEL,RMGL,FLPL,VB1
,SABVL,RIFL,VB2,AVFR,AVFL
,RIFL,VA1,RIFR,AVFR,DB2
,VA1,VD1,VB1,RIFL,RIGL
,RMGL,ADAL,RIGL,VD1,DD1
,VB1,RIGL,VA1,RIGR,DB1
,AVG,DD1,DB1,SABD,VD2
,DD1,VD2,AVG,SABD,VD1
,AS1,DA1,SABD,DD1,VD2
,VA2,DA1,SABD,VB3,AS1
,AVG,DD1,SABD,DB1,VD2
,VA2,VB3,VD2,DA1,AS1
,M1,ADAR,I4,AINR,RIVR
,RIFR,SABD,AVG,DB1,VA1
,RIFL,AVFR,AVFL,VA1,RIFR
,AVFL,VB2,SABVL,RIFL,AVFR
,IL1L,URBL,OLLL,RIPL,IL2L
