GT,Top1,Top2,Top3,Top4,Top5
AVAL,AVAL,RMDVL,AVEL,SAAVL,RMDL
AFDR,AFDR,RMDR,AVAR,AWCR,AVER
ASKL,ASKL,ADLL,URXL,RIAL,ASKR
AVER,AVER,RMDR,AVAR,AFDR,SIBDR
RMDR,AVER,RMDR,SMDDR,SAADR,SIBDR
AWBR,AWBR,AFDR,ASGR,AWAR,ADFR
AFDL,AFDL,SAAVL,SMDVL,ADFL,RIAL
ADFL,ADFL,ASKL,ADLL,RIAL,SMDVL
AVEL,AVEL,RMDL,AFDL,SIBDL,AIBL
RMDL,RMDL,AVEL,AFDL,AWCL,SIBDL
AWAR,AWAR,ASHR,ASER,AWBR,ASGR
AVBR,ASER,AVHR,AVBR,ASHR,AINR
RMDDR,SAADL,SMDDR,RMDDL,RMDDR,AVER
AWBL,AWBL,AFDL,ASGL,ADFL,AWAL
ADLL,ADLL,RIVL,ASIL,ASKL,ASGL
ADLR,AVHR,ASIR,RIVR,AVJR,AINR
AIBR,AIBR,SIBDR,AWCR,ASHR,AUAR
AWCL,AWCL,SIBDL,AIBL,ASHL,AFDL
ASGR,ASHR,ASGR,ASER,AWAR,AVDR
ASGL,AWAL,ASGL,AWBL,ASHL,AFDL
ASIR,AVJR,AINR,AVHR,AVDR,ASIR
ASHR,AWCR,AUAR,SIBDR,AIBR,ASHR
ASIL,ASGL,AVHL,ASIL,RIVL,AWBL
AVDR,RMDDR,SMBDR,RMHR,SIBVR,AIBR
AIBL,AIBL,RMDDL,AWCL,ASHL,AUAL
RIVR,AVJR,AINR,AVDR,AVHR,ASER
AVHL,ASGL,AVHL,RIVL,AVJL,AWBL
AVHR,ASER,AVDR,AINR,AVBR,AVJR
ASER,RIBR,AUAR,ASER,AIZR,AWCR
RMHL,RIBL,AVBL,RIBR,AWAL,ASIL
SAADR,RMHR,SAADL,RMFL,RMFR,SIBVR
I4,I4,RIVL,ASIL,I6,RIVR
AWCR,ASJR,SMBDR,RIBR,RIMR,AUAR
SAADL,RMDDL,SMBDR,SMBDL,RMHL,RMFL
ASEL,ASEL,ASHL,AVJL,AWCL,AVBL
AWAL,ASHL,RIBL,AUAL,AWCL,AVBL
AVJL,AVJL,AVHL,AVBL,ASGL,ASEL
M1,M1,I4,RIVR,RIVL,I6
RIVL,RIVL,AVHL,AVJL,AINL,ASIL
AINL,AVHL,AVJL,AINL,ASIL,ASGL
RMDDL,RMDDL,AUAL,RIBL,SMBDL,AWCL
RIBR,AUAR,ASJR,AIZR,RICR,RIBR
AVJR,AIZR,RICR,FLPR,AVDR,AINR
AVDL,AVDL,AVJL,AVBL,AINL,ASEL
AVBL,I6,I4,RIVL,AVJL,ASIL
RMHR,M2R,RIBR,M2L,AIZR,ASJR
SMDDR,SMBDR,SMBDL,SMBVL,RMFL,RIMR
SMBVL,AUAL,RIBL,ASJL,AVBL,AIZL
RIMR,ASJR,RIMR,SMBVR,RICR,AIMR
SIADL,SMBDL,SMBVL,RMFL,ASJL,SMBVR
AINR,FLPR,ADER,RICR,ADAR,AIZR
RIBL,AIZL,AVBL,AINL,AVJL,RICL
SMBDL,SMBVL,SMBVR,SMBDL,AIAL,AIAR
AIZL,AINL,AIZL,FLPL,AVJL,I6
SMDDL,AIZL,RICL,ASJL,SMBVL,AUAL
RMFL,SMBVL,AIYL,ASJL,SMBVR,I5
AIYR,SMBVR,AIMR,SIAVR,AIAR,AVKR
RICL,AIZL,FLPL,RICL,AINL,AVJL
AIZR,RICR,ADER,AIMR,FLPR,I5
ASJR,I5,AIMR,SABVR,AIAR,SIAVR
ASJL,FLPL,RICL,ADEL,AIZL,AIYL
I6,M5,I6,ADAL,FLPL,ADEL
AIYL,AIMR,SIAVR,SABVR,SMBVR,AVKR
SIAVL,AIML,SIAVL,RICL,VB2,AVKL
AUAL,RICL,AIML,AIYL,FLPL,VB2
RIML,FLPL,ADEL,ADAL,RICL,AIZL
FLPR,AQR,ADAR,ADER,RMGR,FLPR
ADAR,RIS,VB2,ADAR,AQR,SABVR
AIAR,RIS,VB2,SABVR,SABVL,AIML
SMBVR,VB2,RIS,AVFL,AVFR,AVKL
RIS,SABVL,VB2,RIS,AIML,FLPL
FLPL,ADEL,ADAL,RMGL,FLPL,M5
AIAL,RIFR,RIFL,RIS,AVFR,VB2
AQR,RMGR,ADAR,RIFR,AQR,SABD
ADEL,RMGL,ADAL,ADEL,RIGL,VB1
AIML,VB1,RIGL,RIGR,ADAL,VA1
ADER,ADAR,SABD,AVG,DB1,DA1
ADAL,ADAL,RIGL,RMGL,VB3,DD1
AVKL,VD1,RIGL,DD1,AVG,RIGR
AVL,VA1,VB1,RIGL,RIFR,DB1
AVKR,DD1,AVG,VD2,DB1,VD1
RMGR,SABD,AVG,VD2,DA1,DB1
RIFL,AS1,DD1,DB1,AVG,SABD
RMGL,AS1,DD1,VB3,VA2,RMGL
RIFR,VB3,VD2,SABD,AVG,DA1
