GT,Top1,Top2,Top3,Top4,Top5
SMDDR,RMFR,SMBDR,RMDDR,SMBDL,SAADL
ASJR,RIBR,AWCR,ASJR,SIBDR,ASHR
AVDR,AVDR,ASER,AVJR,ASHR,ASGR
AVDL,AVDL,ASEL,ASHL,AWCL,RIBL
AVJL,AVJL,ASEL,AWBL,AVDL,AVBL
AUAR,AUAR,AWCR,RIBR,ASHR,AIZR
RIR,SMBDR,RMHR,RIBR,RIMR,RMFR
SMDDL,SMBDL,RMFL,SMBVL,RMFR,RMHL
RIVL,AWBL,AVHL,ASGL,AVJL,ASEL
RIVR,RIVR,ASIR,ADLR,AVHR,AVJR
AVL,ASJR,RIBR,SMBDR,RIMR,RMHR
RIBR,RIBR,AIZR,AVDR,ASER,AVBR
RIML,AUAL,ASJL,RIBL,AIZL,SMBVL
AVBL,ASJL,AUAL,SMBVL,RIBL,SMBDL
AINL,AINL,AVDL,ASEL,AVJL,AVBL
SIADR,ASJR,RIMR,SMBDR,RICR,AIZR
M2R,AVJR,M2R,ASIR,AINR,AVHR
RMHL,AIAL,SMBVR,SMBVL,AIAR,SMBDR
M2L,AVBL,RIBL,AIZL,AVJL,AINL
RIMR,AIZR,ASJR,RICR,RIBR,M2R
SMDVR,RIVL,ASIL,AVHL,ADLL,I4
AINR,AINR,AVDR,AVJR,ASER,AIZR
I4,I4,RIVL,ASIL,I6,AVJL
AVJR,AVDR,AIZR,AINR,AVJR,AVBR
RMFL,SMBVR,AIMR,SIAVR,RICR,RIMR
RMHR,ASJR,AIAL,AIAR,SMBVR,I5
I5,M2L,ASJL,I5,RIBL,AIZL
RMFR,SMBVR,AIMR,SIAVR,RICR,AIAR
SAADL,SMBVL,SMBVR,I5,SIAVR,AIAL
M1,M1,I4,RIVR,AVJR,ASIR
I6,I6,AINL,AVJL,AVDL,M5
AIZR,FLPR,AIZR,M2R,ADER,RICR
SMBDL,I5,AIMR,SMBVR,AVKR,RICR
SMBDR,AIMR,I5,RICR,SIAVR,AVKR
AIZL,RICL,FLPL,AIZL,ADEL,ASJL
SMBVL,I5,AVKR,AIML,SMBVR,SIAVR
SMBVR,RICR,ADER,FLPR,AQR,AIMR
RMDDL,VB2,AIML,SABVL,RIS,SABVR
SIAVL,VB2,AIML,RIS,I5,SABVL
SABVR,SABVR,RIS,VB2,I5,SABVL
RIS,ADER,SABVR,RIS,AQR,VB2
,SABVR,RIS,VB2,AQR,AVFR
RICL,FLPL,ADEL,ADAL,RICL,AIZL
M5,M5,I6,AINL,FLPL,ADAL
AIAL,VB2,RIS,SABVL,RIFL,AVFL
AIYR,SABVR,AQR,RIS,ADER,SABVL
RICR,ADER,ADAR,RMGR,AQR,FLPR
AVFR,AQR,AVFR,RIS,SABVR,VB2
FLPR,RMGR,ADER,AQR,ADAR,FLPR
FLPL,ADEL,ADAL,FLPL,RMGL,RIFL
AIMR,AQR,RIS,RIFR,AVFR,VB1
VB2,VB2,RIFL,RIS,AVFL,ADAL
AIAR,AVFR,RIFL,RIFR,RIS,AQR
DB2,RIFL,VB1,DB2,AVFR,RIFR
ADER,ADAR,RMGR,ADER,AQR,RIFR
,RIFR,AVFR,RIFL,VA1,VB1
ADEL,ADAL,RMGL,ADEL,RIFL,VB1
VA1,RIFR,VB1,VA1,RIFL,AVFR
SABVL,VA1,VB1,RIFR,VD1,AVG
RIFR,VA1,RIGL,VD1,RIFR,VB1
ADAL,RIGL,ADAL,RMGL,VB1,RIGR
AVFL,AVG,DB1,VA1,SABD,RIGL
DB1,AVG,SABD,DB1,DD1,RIFR
RIFL,DD1,SABD,RIGL,AVG,VD1
AIML,RIGL,RIGR,VB1,DD1,DB1
VB1,DB1,SABD,DA1,RIGR,DD1
AQR,SABD,AVG,DD1,DA1,VD2
RMGL,DD1,AS1,RMGL,VD1,RIGL
AIYL,AS1,DD1,SABD,DA1,VD2
RIGL,DD1,DA1,VD2,AS1,RIGL
ADAR,DA1,SABD,VD2,AVG,VB3
AVKL,VB3,VD2,DD1,DA1,AS1
AVG,VB3,AS1,VD2,VA2,DD1
VD1,VB3,VD2,DA1,DD1,VA2
RMGR,VB3,VD2,VA2,DA1,SABD
,VA2,VD2,AS1,VB3,DA1
