GT,Top1,Top2,Top3,Top4,Top5
URXL,URXL,URXR,CEPDL,ALA,ASKR
SIBDL,AWCL,ASHL,AFDL,AWBL,RMDL
SAAVR,RMDR,AVAR,AFDR,AVER,RMDVR
RMFL,SIBDL,SAADL,AVEL,AIBL,RMDDL
AFDR,AVAR,AFDR,RMDVR,SAAVR,SMDVR
ADFR,RIAR,ADFR,SMDVR,SAAVR,AFDR
ASHL,AWBL,AFDL,AWAL,ADFL,ASHL
AWBL,ASGL,AWBL,ADLL,SMDVL,ADFL
ASKL,ADLL,ASKL,RIVL,URXL,ADLR
AWBR,RMDR,AVAR,AVER,AFDR,SIBDR
RMDR,RMDR,AVER,SIBDR,SMDDR,AVAR
ASEL,ASGL,AWBL,ADFL,AWAL,ASEL
ASIL,ADLL,ADLR,URXL,ASKR,RIVL
ASGL,ADLL,ASGL,ASKL,RIVL,AWBL
AWCL,ASHL,AWCL,ASEL,AWBL,AWAL
AVER,AVER,RMDR,SIBDR,AIBR,SMDDR
ASJL,ASHL,AIBL,AWCL,AWAL,ASEL
ADLL,ASKL,RIVL,ADLR,ADLL,ASIL
ADLR,ASKR,ADLR,AWBR,RIAR,SMDVR
RMHL,RMDDL,AIBL,SIBDL,AWCL,ASHL
RIR,RMDDL,SAADL,AIBL,RIR,SIBDL
RMDDL,AIBL,AUAL,AWCL,RMDDL,ASHL
ASER,AFDR,RMDR,AWCR,ADFR,AVAR
AVHL,AVHL,RIVL,ASGL,AWBL,ADLL
ASGR,AWAR,AFDR,ADFR,AWBR,ASGR
AVBL,AWBL,ASEL,AWAL,ASGL,AVHL
AWCR,AWCR,RMDR,SIBDR,AIBR,ASHR
SIBVR,RMHR,SIBVL,RMFL,SAADL,RMDDL
RIVL,RIVL,ADLL,ASIL,AVHL,ASGL
AVHR,AWBR,AVHR,ADFR,AFDR,ASGR
SAADR,RMHR,SAADL,RMFR,SIBVR,SMBDR
SIBDR,SIBDR,SIBVR,RMHR,AWCR,RMDR
AWAR,AIBR,AWCR,ASHR,SIBDR,RMDDR
RIBL,RIBL,AVBL,AUAL,ASHL,AIBL
AVJL,AVJL,RIVL,ASGL,ASIL,AVHL
AUAR,RMDDR,AIBR,AWCR,SIBDR,SMBDR
AVBR,ASGR,AWAR,ASER,ASHR,AWBR
RMHR,RMHL,SMBDL,RMFL,SMBVL,RMDDL
ASHR,ASHR,AWCR,ASER,AWAR,AIBR
RIVR,RIVR,ASGR,AVHR,AWBR,ADLR
AUAL,AUAL,AIZL,RIBL,AVDL,ASJL
SMBVL,SMBVL,AUAL,ASJL,RIBL,SMBDL
RMDDR,SMBDR,RIMR,RMFR,RMDDR,RMFL
AVDL,AINL,ASIL,AVJL,AVDL,RIVL
SMBDR,SMBVL,SMBDR,SMBDL,RMFL,RMFR
AINR,AVHR,ASGR,ASER,AWBR,AVJR
RIMR,AUAR,AWCR,ASHR,AIBR,RIBR
AIYR,ASJL,RIBL,AUAL,SMBVL,SMBDL
AIZL,AINL,AVDL,AVJL,AIZL,AVBL
SMBDL,SMBVL,SMBDR,SMBDL,ASJL,SMBVR
AVJR,AVJR,ASER,AVBR,AVHR,ASGR
RIBR,RIBR,RIMR,ASJR,AUAR,AWCR
AVDR,AVDR,ASER,AVBR,AVJR,ASHR
RMFR,SMBDL,SIAVL,SMBVR,SMBDR,RMFL
AINL,AINL,AVJL,I6,RIVL,ASIL
SMBVR,SMBVR,AIAR,RIMR,SIAVR,AIAL
SIADL,RICL,AIZL,ASJL,SMBVL,SIAVL
ASJR,ASJR,RIMR,RICR,SMBVR,SMBDR
AVL,AIAL,AIAR,SMBVR,RIMR,SIAVL
SMDDL,RICL,AIYL,ASJL,FLPL,SMBVL
ASIR,AINR,AVJR,AVDR,ASER,AVBR
AIZR,AIZR,RICR,FLPR,RIMR,ASJR
M2L,M2L,AIZL,AINL,RICL,I6
M2R,M2R,AVJR,AINR,ASIR,AIZR
I4,I4,I6,M1,RIVL,ASIL
AIAR,AIAR,SIAVR,SMBVR,AIMR,AIAL
FLPL,FLPL,AINL,AVDL,ADEL,AVJL
RICL,FLPL,RICL,AIZL,ADEL,AIYL
SMDDR,SIAVR,SMBVR,AIMR,AIAR,I5
FLPR,FLPR,RICR,AIZR,AVDR,AINR
M1,M1,RIVR,AVHR,AVJR,ASIR
I5,I5,RICL,M2L,FLPL,AIML
I6,I6,M5,I4,AINL,FLPL
RICR,RICR,FLPR,ADER,AIZR,I5
RIS,AIMR,AIML,VB2,SABVR,SIAVR
SABVR,SABVL,VB2,AIML,RIS,SABVR
AQR,AQR,ADER,FLPR,RICR,ADAR
SABVL,SABVR,AVKR,RIS,VB2,SABVL
SIAVL,VB2,AIML,RIS,SABVL,AVKL
RIML,VB2,AIML,RIS,SABVL,FLPL
SIAVR,RIS,AVFR,VB2,AQR,AIML
ADER,ADER,AQR,ADAR,FLPR,RICR
AIAL,RIFL,SABVL,RIS,VB2,AVFR
M5,M5,I6,ADEL,ADAL,RMGL
ADEL,ADEL,FLPL,ADAL,RMGL,M5
AVFL,AVFL,RIFL,AVFR,VB2,SABVL
ADAR,ADAR,AQR,RMGR,ADER,RIFR
AIML,ADEL,RIFL,VB1,VA1,ADAL
ADAL,ADAL,RMGL,ADEL,FLPL,M5
RMGR,RMGR,ADAR,AQR,RIFR,ADER
VB2,RIFR,AVFR,RIS,AQR,RIFL
DB2,RIFL,RIFR,VA1,VB1,AVFR
AIYL,RMGL,RIGL,VA1,VD1,RIFL
RMGL,RMGL,ADAL,ADEL,RIGL,VD1
AVKL,VD1,RIGL,VB1,AVFL,VA1
AVFR,VB1,VA1,RIFR,RIFL,RIGL
RIFL,VA1,RIFR,VB1,RIGL,RIFL
RIFR,RIGL,VA1,RIFR,DB1,VB1
VB1,RIGL,DD1,SABD,RIGR,DB1
,SABD,AVG,DB1,DD1,AS1
RIGL,DD1,AS1,SABD,RIGL,RIGR
,SABD,AVG,DB1,DD1,AS1
AVG,AS1,DD1,SABD,VD2,DA1
AVKR,AVG,VD2,SABD,VD1,DB1
DD1,VB3,VA2,VD2,DD1,AS1
SABD,VB3,VA2,VD2,AS1,DA1
AIMR,DA1,SABD,AVG,VB3,VD2
DB1,VB3,VA2,VD2,DA1,AS1
VD1,VD2,VA2,VB3,DD1,DA1
