GT,Top1,Top2,Top3,Top4,Top5
RIAR,SAAVR,RIAR,RMDVR,SMDVR,AVAR
SAADR,RMDR,AVAR,CEPVR,AVER,RMDVR
RMDVL,RMDVL,AVAL,SMDVL,SAAVL,AVEL
SMDVL,SAAVL,RIAL,SMDVL,RMDVL,AVAL
CEPDR,CEPDR,URXR,RID,ASKR,ALA
ADFL,RIAL,URXL,URXR,RID,ASKL
URXL,URXL,URXR,RID,CEPDL,ALA
CEPDL,CEPDL,SMDVL,URXL,RIAL,ASKL
RMDDL,RMDL,AVEL,SIBDL,AVAL,CEPVL
AVAR,AVAR,RMDR,AVER,RMDVR,AFDR
ASKR,RIAR,ASKR,SMDVR,SAAVR,CEPDR
RIAL,RIAL,SMDVL,SAAVL,AVAL,ADFL
ADFR,ADFR,RIAR,SMDVR,AFDR,AVAR
AFDR,AFDR,AVAR,AVER,ADFR,RMDR
AVER,AVER,RMDR,AVAR,SMDDR,AWCR
SAADL,RMEV,SAADL,SAADR,RIH,SIBDL
ASKL,ASKL,URXL,RIAL,ADLL,SMDVL
ALA,ALA,URXL,CEPDL,ASKL,ADLL
SIADL,RMDL,AFDL,AWCL,AVEL,SIBDL
AVAL,AVAL,AVEL,RMDL,AFDL,RMDVL
RMHL,SIBDL,RIR,SAADL,AIBL,SAADR
AVEL,AVEL,RMDL,AIBL,AFDL,SIBDL
RMDR,SIBDR,RMDR,AWCR,AIBR,SIBVR
AWBR,ASHR,AWBR,AWCR,AFDR,RMDR
AWAR,AWAR,AWBR,ASGR,ADFR,ASHR
ADLR,ASKR,ADLR,AWBR,ASGR,RIAR
ASGR,AWBR,ASGR,AWAR,ADLR,ASKR
ASEL,AFDL,AWCL,AWBL,ASHL,ADFL
AWAL,AWAL,AWBL,ADFL,ASGL,AFDL
AIBR,AIBR,RMDDR,RMDR,SIBDR,SMDDR
ASHR,AWCR,ASHR,AUAR,RMDR,SIBDR
RMFL,SAADL,RMDDL,RMHR,SIBVR,RMFR
SMDDL,AWCL,AIBL,RMDDL,SIBDL,ASHL
ASIR,ADLR,ASGR,ASIR,AWBR,AVHR
RIBL,AIBL,ASHL,AWAL,RIBL,AWCL
ADLL,ADLL,ASKL,RIVL,ASGL,AWBL
RMFR,SAADL,RMFL,RMFR,SMBDL,RMHR
AIBL,ASHL,AIBL,AWCL,ASEL,AWAL
AWCR,ASHR,AWCR,RIBR,AUAR,AIBR
AVBR,ASHR,ASER,AVBR,RIBR,ASGR
SMBVL,RMDDL,SMBDL,AIBL,SMBVL,AWCL
AWBL,AWBL,ASGL,ASEL,ASHL,AWAL
RMHR,RIBL,RIBR,AIBL,AWAL,RIR
ASER,ASER,ASGR,AVHR,AVJR,AWBR
ASGL,ASGL,AWBL,AVHL,AWAL,ASIL
AVHR,AVHR,RIVR,AVJR,ASGR,ASIR
RIMR,SMBDR,RMDDR,RMHR,RIMR,RMFR
I4,RIVL,ASIR,I4,ADLR,ASIL
ASHL,ASEL,AVBL,ASHL,RIBL,AUAL
AUAL,AUAL,ASHL,ASEL,RIBL,AWCL
RIBR,AUAR,RIBR,ASER,AVBR,AIZR
HMC,RIVL,ASIL,ASGL,AVHL,AVJL
RIVL,RIVL,ASIL,AVHL,ASGL,ADLL
RIVR,RIVR,AVHR,ASIR,AVJR,M1
SIBVL,SMBVL,RMFL,SMBDL,SMBVR,AIAR
M1,M1,RIVR,RIVL,ASIR,I4
AIAL,ASJR,RIMR,SMBVR,SMBDR,AIAR
AVDL,RIVL,AVHL,AVJL,ASIL,ASGL
AUAR,AUAR,ASJR,RIMR,RIBR,AIZR
AVJR,AVJR,AINR,AVDR,ASER,AVHR
SIADR,SMBDL,SMBVL,AIAL,RMHL,RMFL
M2R,RIBR,AIZR,ASJR,M2R,AUAR
AVHL,AVJL,AVHL,ASEL,AVDL,AINL
AVDR,AVDR,AINR,AIZR,FLPR,ASER
AINL,ASIL,RIVL,AVHL,AVJL,I6
RICL,AVBL,AVDL,RIBL,AIZL,ASEL
ASJR,ASJR,RICR,AIZR,AUAR,RIMR
SIAVL,SMBVL,SMBVR,SIAVL,AIAL,SIAVR
AINR,AINR,AVDR,AVJR,AIZR,FLPR
AVJL,AVDL,AVJL,AINL,AIZL,AVBL
AIZR,AIZR,FLPR,RICR,ASJR,M2R
RIML,AINL,AVDL,AVJL,I6,AIZL
AIZL,AIZL,RICL,FLPL,AVDL,ADEL
RICR,RICR,AIZR,FLPR,I5,ADER
ADAR,AIMR,VB2,AIML,SMBVR,SIAVR
AIAR,RICL,I5,AIYL,FLPL,ASJL
I6,I6,M5,I4,AINL,AVJL
ADER,AIML,VB2,AIYL,RICL,FLPL
ASJL,RICL,FLPL,AIYL,ADEL,SABVL
FLPR,FLPR,AQR,ADER,ADAR,RMGR
FLPL,FLPL,ADEL,ADAL,RICL,AIZL
SMBVR,VB2,AVKR,RIS,AIML,AVFR
ADAL,ADEL,ADAL,FLPL,RMGL,RICL
AIYR,SABVL,RIS,RIFL,VB2,AVFL
AVL,RIS,SABVL,SABVR,RIFL,VB2
ADEL,ADAL,ADEL,RMGL,M5,FLPL
VB2,VB1,VA1,VB2,RIFL,RIS
DB2,RIFR,VA1,RIFL,RIS,VB1
AIML,ADAL,RIGL,VB1,RMGL,DD1
AQR,SABD,AVG,RIFR,DB1,DA1
RIS,AVG,RIFR,DB1,VA1,SABD
RMGL,AS1,DD1,RIGL,AVG,SABD
AVKL,DD1,VD2,VD1,RIGL,AS1
RIFR,VD2,SABD,AVG,VA2,DD1
AVFL,VB3,VD2,DD1,VA2,DA1
