GT,Top1,Top2,Top3,Top4,Top5
AIMR,VB2,AIML,RIS,SABVL,SABVR
I6,I6,M5,AINL,FLPL,ADEL
SABVR,SABVR,RIS,VB2,I5,SABVL
I5,ADER,RICR,FLPR,M2R,AIZR
SABVL,SABVL,VB2,RIS,AIML,SABVR
AVDR,FLPR,ADER,AQR,RICR,ADAR
DD6,ADER,AQR,VB2,ADAR,RIS
,RIS,VB2,AQR,AVFR,RIFL
AVKR,AQR,AVFR,VB2,RIS,AVFL
M5,M5,ADEL,FLPL,ADAL,RMGL
RICR,AQR,RMGR,ADAR,VB2,RIS
AIYR,RIFL,RIFR,AVFR,RIS,AVFL
AIYL,RIFL,AVFL,VA1,VB1,RIFR
FLPR,RMGR,ADER,ADAR,AQR,FLPR
RIFR,RIFL,AVFR,AVFL,RIFR,RMGR
AIZR,ADAR,RMGR,AQR,ADER,VB1
SIAVR,AVFR,AVFL,RIFL,VB1,VA1
AVFL,VA1,RIFR,VB1,AVFR,RIFL
ADEL,ADAL,RMGL,ADEL,RIFL,VA1
RIML,RIFR,VA1,VB1,RIFL,RIGL
RIMR,M5,I6,M1,I4,RIVL
SMDDL,VA1,RIGL,VB1,VD1,RIGR
FLPL,RMGL,RIGL,VD1,ADAL,VA1
VB2,DB1,AVG,SABD,RIGR,RIGL
DB2,SABD,AVG,DD1,DB1,RIGL
ADAR,RMGR,AVG,DD1,SABD,DA1
DB1,SABD,DD1,VD2,AS1,DA1
SMDDR,SABD,AVG,DD1,DA1,VD2
AVFR,VD2,SABD,DA1,DD1,AVG
ADAL,AS1,DD1,RIGL,VD1,RIGR
ADER,SABD,AVG,DA1,DD1,VD2
RMGL,AS1,VB3,VA2,DD1,VD2
VA1,VA2,VD2,VB3,DA1,SABD
VB1,VB3,VA2,VD2,DA1,SABD
