GT,Top1,Top2,Top3,Top4,Top5
AVEL,AVEL,RMDL,AVAL,AFDL,AWCL
AFDR,AFDR,AVAR,ADFR,SMDVR,AVER
RMDDR,SMDDR,SAADL,RMDDR,SAADR,AIBR
RMDDL,RMDDL,AIBL,SAADL,RMDL,AWCL
AIBR,AIBR,AWCR,SIBDR,ASHR,AVER
AUAR,AUAR,AWCR,ASHR,RIBR,AVBR
RIMR,RIBR,AVDR,AVBR,AIZR,ASHR
AVDR,AVDR,AINR,RIBR,AIZR,AVBR
AIZR,AIZR,RICR,FLPR,M2R,AVDR
AINR,AINR,AVDR,AVJR,FLPR,M2R
AVJR,AVJR,AINR,AVDR,AVHR,ASGR
ASHR,ASHR,AWCR,AWBR,ASGR,AWAR
AWBR,AWBR,SMDVR,ADFR,RIAR,ASGR
AWAR,AWAR,AWBR,ASHR,ASGR,ADFR
M1,M1,I4,AINR,I6,RIVR
FLPR,AQR,ADER,ADAR,FLPR,RMGR
DD1,DD1,VD2,AVG,DB1,DA1
ADER,ADAR,AQR,RIFR,RIS,RMGR
I1R,I1R,I1L,MCR,I2R,MCL
,MCR,NSMR,I2R,MCL,I1R
I3,I3,MI,M4,IL2DL,MCL
I1L,I1L,I1R,MCL,I2L,MCR
,URBR,RIPR,IL1R,IL2R,OLLR
,SAAVR,SMDVR,CEPDR,RIAR,RMDVR
,SAADL,SAADR,RIH,SIBVR,SMDDL
RMED,RMED,RID,OLQDL,OLQDR,CEPDR
RMEV,RMEV,RIH,SAADR,SIBVR,SMDDL
,BAGR,RMDVR,RIPR,CEPVR,URAVR
,RMDDR,SAADL,RMFR,SMDDR,RMHR
,SMBDL,RMFL,RMDDL,SAADL,RIML
,SMBDR,RIMR,ASJR,RIBR,RMDDR
,SMBDR,SMBDL,SMBVL,RMFR,RMFL
,SMBDL,SMBVL,RMFL,RMFR,SMBDR
,SMBVL,SMBDL,RICL,AIYL,ASJL
,SMBVR,SIAVR,RIMR,RICR,AIMR
,SMBVR,SMBVL,AIYL,AIAL,I5
,RICL,AIZL,ASJL,FLPL,RIML
,AINL,AVDL,FLPL,AVJL,AIZL
,AVJL,AVDL,AVBL,AVHL,ASIL
,ASGL,AWBL,AVHL,AWAL,ASEL
,ASGR,AWBR,ASIR,AWAR,ADLR
,AVHR,ASGR,ASIR,AWBR,RIVR
,RIVR,ASIR,AVHR,ASGR,ADLR
,I6,I4,AVJL,ASIL,AVHL
,RIVL,AVHL,ASIL,AVJL,I4
,ADLR,ASKR,ASGR,ASIR,AWBR
,ASER,AVBR,AWBR,ASHR,ASGR
,RIAL,SAAVL,SMDVL,AVAL,CEPDL
,RIAR,SMDVR,SAAVR,ASKR,CEPDR
,SMBVR,SMBVL,RMFL,SIAVR,RMFR
,AIMR,RICR,AIZR,FLPR,I5
,RICR,FLPR,ADER,AIZR,ADAR
,AIMR,VB2,ADER,RICR,I5
ASJR,ASJR,RIBR,RIMR,AIZR,AUAR
,AIML,SIAVR,SMBVR,VB2,AIMR
,VB2,AVFL,AVFR,RIS,AVKL
,ADAL,AVFL,ADEL,VB2,AVKL
,FLPL,RIS,RIFL,ADEL,VB2
,RMGL,ADAL,ADEL,FLPL,RIFL
,RIS,VB2,AIML,SABVL,RIFL
,SABD,RIFR,VA1,AVG,DB1
,VA1,AVG,VD1,VB1,DD1
,VB1,VA1,VB2,RIGL,RIFL
,RIFR,RMGR,AQR,DB2,SABD
,AVG,DD1,RMGR,VD1,VB1
,VD1,RIGL,DD1,VD2,AS1
,DD1,VD2,AS1,DA1,VD1
,VA2,DA1,VB3,VD2,SABD
,VA2,DA1,VD2,SABD,VB3
VD2,VB3,VD2,VA2,DA1,DD1
,DA1,VA2,VD2,DD1,DB1
,VD2,DD1,VB3,DA1,VA2
,SABD,AVG,DB1,RIFR,DD1
M3L,M3L,NSML,IL2VL,MCL,IL2L
,AVJL,ASEL,AVBL,AVHL,ASGL
,ADLL,ASKL,ASIL,AVHL,ASGL
,ASEL,AVBL,RIBL,AVJL,ASHL
