GT,Top1,Top2,Top3,Top4,Top5
,I5,AIMR,SMBVR,AVKR,SIAVR
,AVBL,M2L,RIBL,AIZL,AVJL
,AIZR,RICR,FLPR,M2R,ASJR
,I5,SMBVR,AIAL,AIAR,SMBVL
AVJL,AVJL,ASEL,AVDL,ASGL,AVHL
,SIAVR,SMBVR,AIMR,AIML,AVKR
,AVJR,AINR,AVDR,AVBR,ASER
,AVJR,AINR,ASIR,AVHR,AVBR
,RICR,AIZR,ASJR,FLPR,AUAR
RIVL,RIVL,ADLL,ASGL,AVHL,ASIL
,SMBVR,SMBVL,ASJL,SIAVL,RICL
,ASIR,AVHR,RIVR,ASGR,AWBR
,SMBVR,RICR,AIMR,RIMR,ASJR
,ASEL,AVJL,AVDL,ASHL,ASGL
,AVDL,ASEL,AVBL,RIBL,AVJL
AVDR,AVDR,AVJR,AINR,ASER,AVBR
AVHL,AVHL,ASGL,AWBL,AVJL,ASEL
,RIVL,ASGL,ASIL,ADLL,AVHL
,SMBVL,SMBVR,SMBDL,AIAL,SIAVL
AVJR,AVJR,AWBR,ASGR,ASER,AVHR
,ASJL,RIBL,AUAL,AIZL,AVBL
,ASJR,RIBR,AIZR,RIMR,SMBDR
,ASER,RIBR,ASHR,AVDR,ASGR
AVHR,AWBR,AVHR,ASGR,RIVR,ASER
,ADLR,ASKR,RIVR,AWBR,ASGR
,ASEL,ASHL,ASGL,AWBL,AWCL
,ASGL,AWBL,AWAL,AVHL,ADLL
,RIMR,SMBDR,ASJR,SMBDL,RMDDR
,ADLL,ASKL,ASGL,RIAL,AWBL
,SMBVL,SMBDL,RMFL,SMBDR,ASJL
,RIBL,ASHL,RMDDL,AUAL,AIBL
,ASGR,AWBR,AWAR,ASHR,ADFR
,RIBR,AIBR,RMDDR,AUAR,RIMR
,RMDDL,AUAL,RMHL,SMBDL,RIBL
,RMHR,SMBDL,RMFL,SMBDR,SMBVL
,ASHR,AWCR,ASER,AIBR,RIBR
,AWCR,ASHR,AUAR,RIBR,AIBR
,AWAL,AWBL,ASGL,ADFL,ASHL
,AIBR,AWCR,SIBDR,RIBR,RMDDR
,AWAR,AWBR,ASGR,ASHR,AVER
,RMDDR,SMBDR,RMDDL,RMHR,RMFR
,RMDDL,SMBDL,SAADL,RMHL,RMFL
,AFDL,AWBL,ADFL,AWAL,AVAL
,RMDDL,RMDDR,RMFR,SAADL,SMBDL
,ASKL,RIAL,SMDVL,URXL,SAAVL
,AWCL,ASHL,AIBL,SIBDL,AWAL
,ASKR,RIAR,SMDVR,ADLR,URXR
CEPDL,CEPDL,URXL,ASKL,SMDVL,RIAL
,AFDR,AWBR,AVAR,ADFR,AVER
,AVEL,AIBL,RMDDL,SIBDL,RMDL
,AVER,AFDR,AVAR,RMDR,ADFR
,RMDR,AVER,AWCR,AIBR,AVAR
ALA,ALA,RID,CEPDR,URXR,URXL
,AIBL,RMDDL,SIBDL,SAADL,RMDL
,SIBVR,SAADL,SMDDR,SAADR,RMDDR
URXR,URXR,CEPDR,URXL,RIAR,ASKR
AVER,AVER,RMDR,AVAR,AFDR,AIBR
,AVAL,AFDL,ADFL,AVEL,RIAL
,RMDL,AVEL,SIBDL,AIBL,AWCL
,CEPDR,URXR,SMDVR,RIAR,SAAVR
AVAR,AVAR,AFDR,AVER,RMDVR,RMDR
,RIAL,SMDVL,SAAVL,AVAL,RMDVL
,SMDVR,SAAVR,RIAR,RMDVR,AVAR
URXL,URXL,CEPDL,SAAVL,ASKL,RIAL
,SAADL,SAADR,SIBVR,RIH,SMDDL
,RIAR,SAAVR,SMDVR,RMDVR,AFDR
AVEL,AVEL,RMDL,AVAL,AFDL,SIBDL
AVAL,SAAVL,AVAL,RMDVL,RIAL,SMDVL
,SAADR,SIBVR,RMDR,RIH,AVER
RID,RID,URXL,CEPDL,RMED,ALA
,RIH,AVER,SAADR,RMEV,CEPVR
,SAAVR,SMDVR,RIAR,RMDVR,RMER
,SAAVL,SMDVL,RIAL,RMDVL,CEPDL
RMDVR,RMDVR,AVAR,SAAVR,SMDVR,AFDR
SAAVL,AVAL,BAGL,SAAVL,RMDVL,AVEL
RMDVL,RMDVL,SAAVL,BAGL,AVAL,SMDVL
,RMEV,CEPVL,RIH,CEPVR,AVEL
,CEPVL,RMEV,RMDL,OLQVL,BAGL
,CEPVR,OLQVR,BAGR,RMEV,RIH
RMED,RMED,OLQDL,OLQDR,RID,CEPDL
,BAGR,CEPVR,OLQVR,RMER,RMDVR
OLQDR,OLQDR,RMED,OLQDL,URYDR,IL1DR
,OLQVR,CEPVR,BAGR,URAVR,URYVR
,OLQVL,CEPVL,URAVL,BAGL,URYVL
,RMER,URBR,RIPR,BAGR,OLQVR
,RMEL,BAGL,URBL,RIPL,OLQVL
,URBR,BAGR,OLQVR,RMER,RIPR
OLQDL,OLQDL,URYDL,RMED,IL1DL,OLQDR
,URAVR,OLQVR,BAGR,URYVR,CEPVR
,URAVL,OLQVL,BAGL,URYVL,CEPVL
,RIPR,URBR,RMER,URYDR,OLLR
,RIPL,URBL,BAGL,URYVL,OLQVL
,URYDR,IL1DR,OLLR,URADR,RIPR
,URYDL,OLLL,OLQDL,IL1DL,RIPL
IL1DR,IL1DR,URYDR,URADR,IL1DL,OLLR
,URYVR,OLQVR,URBR,IL1R,RIPR
,URYVL,OLQVL,URAVL,IL1L,RIPL
,IL2R,URBR,OLLR,IL1R,URYVR
,IL1DL,URADL,URYDL,OLLL,IL1DR
,URBL,IL2L,OLLL,IL1L,RIPL
,URADR,OLLR,IL1DR,URYDR,IL2DR
,OLLL,URADL,IL2L,IL1L,M3L
,IL2DR,URADR,IL1DR,M4,I3
,IL2R,OLLR,IL1R,URADR,URBR
,URADL,OLLL,IL1L,IL2L,IL1DL
,IL2R,OLLR,IL1R,URADR,URBR
,IL1R,IL2R,URYVR,OLLR,URBR
,IL1L,IL2L,OLLL,M3L,URYVL
,IL2DL,URADL,OLLL,IL2L,M4
,IL2R,NSMR,IL1R,OLLR,I2R
,IL1VL,URAVL,IL2VL,URYVL,IL1L
,IL2VR,IL1VR,URYVR,IL1R,URAVR
,IL1VR,IL2VR,URYVR,IL1R,IL1VL
,M3R,NSMR,IL2R,IL2VR,IL1R
,NSML,IL2L,M3L,IL1L,OLLL
,M3L,IL2VL,NSML,IL2L,IL1VL
M4,M4,I3,MCL,IL2DR,MCR
,NSML,IL2L,M3L,IL1L,OLLL
,IL2VL,IL1VL,M3L,IL1VR,NSML
I3,I3,MI,M4,IL2DR,IL2DL
MI,MI,I3,MCR,MCL,I1L
NSML,NSML,I2L,MCL,M3L,IL2VL
NSMR,NSMR,I2R,MCR,M3R,MCL
MCL,MCL,NSML,I2L,MCR,M3L
MCR,MCR,NSMR,I2R,MCL,I1R
I2L,NSML,I2L,MCL,M3L,I1L
I2R,I2R,NSMR,MCR,I1R,M3R
,I2L,NSML,MCL,M3L,MCR
,I1L,I2L,I1R,MCL,MI
,I2R,I1L,I1R,MCR,MI
,I1L,I1R,I2L,MCL,MCR
,I1R,I2R,I1L,MCR,NSMR
