GT,Top1,Top2,Top3,Top4,Top5
URXL,URXL,URXR,CEPDR,ALA,ASKL
,AWAR,AFDR,AWBR,RIAR,ADFR
,RIAL,ASKL,SMDVL,SAAVL,ADFL
AWBL,SMDVL,AWBL,RIAL,ADFL,AVAL
AIBR,AIBR,SMDDR,AVER,SIBDR,RMDR
,AVEL,RMDL,AFDL,AVAL,AWCL
,AWBR,AWAR,ASGR,SMDVR,ASKR
,SIBVR,SAADL,SAADR,RMDDL,RMHR
ASGR,AFDR,AWBR,ASHR,AWAR,ASGR
SIADL,SAADL,RMDDL,SAADR,RMFR,RMFL
RMDL,RMDL,AWCL,AVEL,AIBL,SIBDL
ALA,ALA,ADLR,CEPDR,ASKR,ADLL
,AWCR,ASHR,SIBDR,AIBR,RMDDR
,ASKL,ADLL,RIAL,AWBL,ADFL
ASKL,ADLL,ASKL,URXL,RIVL,RIAL
AVHR,ASER,AWBR,ASGR,AVHR,ADFR
,AWCR,ASHR,RIBR,ASER,AIBR
,AWAL,AIBL,ASHL,AWCL,AVEL
ASGL,AWBL,ASGL,ADFL,ASKL,ADLL
,ASHR,ASGR,ASER,AWAR,AWBR
,ASGR,ASIR,AVHR,ADLR,AWBR
ASEL,ASGL,AWBL,ASHL,AWAL,ASEL
,AWCL,AIBL,RMDDL,ASHL,AUAL
RMDDR,RMDDL,RMFL,SMBDL,RMFR,SAADL
SMBDR,RMDDL,SMBDL,SMBDR,SAADL,RMFR
RIMR,RIBR,ASHR,AWCR,AVDR,AUAR
AVHL,AWBL,ASGL,AVHL,ASEL,AVJL
,AVJR,ASER,AINR,AVDR,ASHR
,RIBL,AUAL,ASHL,AWCL,RMDDL
,AINR,AVJR,ASER,AVDR,AVHR
AVJR,AVDR,AVBR,AINR,AVJR,AIZR
,SMBDR,SMBDL,RMDDR,AIMR,RIMR
AVDR,AVDR,AIZR,AINR,RICR,RIBR
,ASEL,ASHL,AVBL,AVJL,RIBL
,SMBDL,SMBDR,SMBVL,SMBVR,RMFL
,RIMR,SMBVR,AIAR,ASJR,SMBDR
RMDDL,SMBDL,SMBVL,ASJL,RMFL,RMDDL
AVJL,AVJL,ASEL,ASGL,AVBL,AVHL
,I4,RIVL,ASIL,ADLL,RIVR
RIVL,RIVL,AVHL,ASGL,ASIL,ADLL
,RIBL,AVBL,AUAL,ASEL,ASJL
SIAVR,SMBVR,AIMR,SIAVR,RICR,AIAL
,RIVR,M1,ASIR,AVJR,AINR
AIZR,RICR,AIZR,FLPR,RIBR,ASJR
,ASIL,RIVL,I4,AVHL,I6
,RICL,ASJL,AUAL,AIZL,SMBVL
AINR,FLPR,AINR,RICR,ADER,AIZR
AVDL,AVDL,AINL,AVJL,ASEL,AVBL
SMBVR,SMBVR,SMBVL,I5,SIAVR,AIAL
,AIZL,RICL,ASJL,FLPL,AINL
SMBVL,SMBVL,AIML,SMBVR,AIYL,AIAL
RMFL,AIML,SMBVL,RICL,SIAVL,AIYL
AINL,AINL,AVJL,AVDL,FLPL,AIZL
AIZL,FLPL,AIZL,RICL,AINL,ADEL
,AIYL,AIML,VB2,FLPL,RIS
,VB2,AIML,AVKR,RIS,SMBVR
,I6,M5,I4,ASIL,RIVL
AVL,RIS,SABVL,SABVR,VB2,AIML
,FLPL,ADEL,ADAL,RICL,AIZL
FLPR,AQR,ADAR,ADER,RMGR,FLPR
ADEL,ADAL,ADEL,FLPL,M5,RMGL
VB2,VB2,RIS,ADAL,ADEL,RIFL
FLPL,ADEL,ADAL,FLPL,RMGL,RIFL
AQR,RMGR,ADAR,AQR,RIFR,AVG
AIML,VA1,RIS,VB1,RIFL,RIFR
AIYL,RIFL,RIFR,VA1,AVFL,AVFR
AVKL,VD1,VB1,DD1,RIGL,AVG
ADAL,ADAL,ADEL,RMGL,FLPL,VA1
,VA1,VB1,RIGL,AVG,SABD
,RIFR,AVG,VA1,RIFL,SABD
RMGL,RMGL,ADAL,AS1,RIGL,DD1
,SABD,AVG,AS1,DB1,DD1
,DB1,AVG,SABD,VA1,DD1
,AS1,SABD,DD1,DA1,AVG
,VD2,DD1,DA1,VB3,AVG
,DA1,VA2,DB1,DD1,AS1
,VA2,VD2,DD1,VB3,DA1
,VB3,VA2,VD2,AS1,DD1
