GT,Top1,Top2,Top3,Top4,Top5
OLQVL,OLQVL,URBL,URAVL,RIPL,BAGL
OLQDL,OLQDL,URYDL,IL1DL,RMED,OLQDR
RMEL,URYDL,RIPL,RMEL,OLLL,URBL
RMER,RMER,SAAVR,BAGR,RIPR,RMDVR
RMED,RMED,OLQDR,OLQDL,URYDR,CEPDR
BAGR,BAGR,OLQVR,CEPVR,URAVR,URBR
RMDVL,RMEL,RIPL,URYDL,URBL,BAGL
BAGL,BAGL,RIPL,RMEL,OLQVL,URBL
CEPVL,CEPVL,RMEV,RMDL,OLQVL,BAGL
RMDVR,RMDVR,SAAVR,SMDVR,AVAR,BAGR
SAADR,CEPVR,BAGR,RMDVR,OLQVR,SAAVR
RMEV,RMEV,RIH,CEPVR,SAADR,OLQVR
SAAVL,RMDVL,RMDL,AVAL,AVEL,SAAVL
SMDVR,SMDVR,SAAVR,RIAR,RMDVR,URXR
SMDVL,SAAVL,RIAL,SMDVL,RMDVL,AVAL
RID,RID,URXL,ALA,CEPDL,URXR
URXL,URXL,CEPDL,SMDVL,RIAL,SAAVL
RIAR,RIAR,SAAVR,SMDVR,ADFR,AFDR
AVAL,RMDVL,AVAL,RMDL,AVEL,AFDL
CEPDL,CEPDL,URXL,SMDVL,RIAL,URXR
SMDDL,SAADR,RIH,SAADL,RMEV,SMDDL
AVAR,AVAR,RMDVR,AVER,RMDR,AFDR
AFDR,AFDR,SAAVR,SMDVR,RMDVR,ADFR
RIAL,RIAL,SMDVL,SAAVL,ADFL,AVAL
RMDR,RMDR,AVER,AVAR,RMDVR,SMDDR
ALA,ALA,URXR,URXL,CEPDR,CEPDL
AVEL,AVEL,AVAL,RMDL,RMDVL,AFDL
URXR,URXR,URXL,CEPDR,ASKR,CEPDL
AFDL,AFDL,AVAL,RMDVL,RMDL,AVEL
ASKR,ASKR,ADLR,RIAR,SMDVR,URXR
AVER,AVER,RMDR,AVAR,AFDR,RMDVR
CEPDR,CEPDR,URXR,ASKR,SMDVR,ADLR
AWBR,AWBR,SMDVR,ADFR,SAAVR,AFDR
AIBL,RMDL,AWCL,AIBL,AVEL,SIBDL
AWBL,AWBL,AVAL,ADFL,SMDVL,AFDL
ASKL,ASKL,RIAL,SMDVL,ADLL,URXL
ASHR,ASHR,AWAR,AWCR,ADFR,AIBR
AWAL,ADFL,AWBL,AWAL,ASGL,SMDVL
AWCR,AWCR,ASHR,RMDR,AIBR,SIBDR
SIADL,SAADL,RMDDL,SIBVR,RMFR,RIR
SIBVR,SIBDR,AIBR,SMDDR,SIBVR,RMHR
ADLR,ADLR,ASKR,ASIR,ASGR,RIVR
ASGR,AWBR,ASGR,ADFR,ADLR,AWAR
AWAR,AWAR,ASHR,ASGR,AWBR,ASER
AIBR,AIBR,SIBDR,AWCR,ASHR,RIBR
SMDDR,RMDDR,SMDDR,RMFR,RMHR,SMBDR
ASHL,AWCL,ASHL,AIBL,AWAL,AFDL
ASIR,ASIR,ASGR,RIVR,ADLR,AWBR
ASGL,AWBL,ASGL,AWAL,ASHL,ADFL
AVHR,ASGR,AVHR,AWBR,RIVR,AVJR
ADLL,ADLL,ASKL,RIVL,ASGL,ASIL
RMHL,RMHR,RMHL,RMDDL,RMFL,RMFR
AWCL,AWCL,AIBL,SIBDL,ASHL,RMDDL
ASER,ASER,ASHR,AVBR,AVJR,RIBR
AVHL,AWBL,AVHL,ASGL,ADFL,RIVL
RMFR,SMBDR,RMFR,RMFL,RMHR,SMBDL
AVJR,AVJR,AVHR,RIVR,ASGR,ASIR
AUAR,AUAR,RIBR,AWCR,RIMR,ASHR
ASEL,ASEL,ASHL,ASGL,AWBL,AWCL
AVBR,AVJR,AVHR,AVBR,ASER,AINR
RIVR,AVJR,RIVR,AVHR,ASIR,ASGR
RIBR,RIBR,AVBR,ASER,ASHR,AVJR
RIBL,ASHL,RIBL,AVBL,ASEL,AWCL
RMFL,SMBDL,SMBDR,RMFL,SMBVL,RMFR
ASIL,RIVL,ASIL,AVHL,ASGL,ADLL
AVJL,AVHL,ASGL,AVJL,AWBL,ASEL
SIADR,RIMR,SMBDR,SMBVR,RMFR,SMBDL
HMC,ASIL,RIVL,ASGL,AVHL,AVJL
M1,RIVR,M1,ASIR,AVHR,I4
AUAL,AUAL,RIBL,RMDDL,AIBL,ASJL
ASJR,ASJR,RIBR,RIMR,AIZR,RICR
AVDL,AVDL,AVJL,ASEL,AINL,AVBL
RIMR,AVDR,AINR,AVJR,AVBR,AIZR
AVDR,AINR,AVJR,AVDR,AVHR,M2R
RIVL,AVHL,RIVL,AVJL,ASIL,ASGL
ASJL,AVBL,RIBL,AVDL,AINL,AIZL
AIZR,AIZR,RICR,M2R,AINR,AVBR
SIAVR,SMBVR,SIAVR,AIMR,RIMR,AIAL
AINL,AVJL,AINL,ASIL,AVHL,RIVL
RIML,AINL,AVJL,AVDL,AIZL,AVBL
RICR,RICR,AIZR,FLPR,ADER,M2R
AVL,SMBVL,SMBVR,AIYL,AIAL,AVL
FLPL,RICL,ASJL,AIZL,FLPL,RIBL
AIZL,AIZL,RICL,AINL,M2L,FLPL
AIAR,AIAL,AIAR,SMBVR,SIAVR,AIMR
FLPR,FLPR,ADER,RICR,M2R,AINR
AIYL,AIYL,ASJL,RICL,AIML,SMBVL
I6,I6,M5,AINL,I4,AVJL
AIMR,AIMR,VB2,AIML,I5,SIAVR
SMBVR,AIML,I5,AIYL,VB2,RICL
RIR,FLPL,RICL,ADEL,AIZL,M2L
AIAL,VB2,AIML,RIS,SABVL,FLPL
AVKL,AVKR,VB2,RIS,I5,AIML
ADER,ADER,ADAR,AQR,FLPR,M2R
RICL,ADEL,FLPL,ADAL,RMGL,RICL
AIYR,SABVL,SABVR,RIS,VB2,AIML
AQR,AQR,ADAR,RMGR,ADER,RIFR
VB2,VB2,RIS,VB1,RIFR,RIFL
AVFR,RIFL,RIFR,AVFR,AVFL,RIS
RMGR,RMGR,ADAR,RIFR,AQR,AVG
RMGL,ADAL,RMGL,ADEL,RIFL,VA1
VA1,VB1,VA1,RIFR,VB2,RIFL
ADAR,ADAR,VB1,RMGR,RIFR,RIGL
AIML,VA1,VB1,DB1,RIFR,DB2
RIS,SABD,VA1,RIFR,VB1,RIGL
DB2,DB1,VA1,RIGL,VB1,AVG
AVKR,AVG,VD1,RIGL,DD1,VD2
DD1,DD1,RIGL,VD2,AVG,VD1
DB1,DA1,SABD,AS1,DD1,AVG
RIFL,AS1,DD1,VD2,SABD,DA1
RIFR,VD2,SABD,DA1,VB3,AVG
VD1,VB3,VD2,DD1,VA2,DA1
AVG,VB3,VA2,VD2,DA1,SABD
SABD,VA2,VB3,VD2,AS1,DA1
