GT,Top1,Top2,Top3,Top4,Top5
OLQVL,URYVL,OLQVL,BAGL,IL1L,URBL
BAGR,BAGR,RMER,OLQVR,RIPR,URYVR
RMED,RMED,OLQDR,OLQDL,IL1DR,IL1DL
RMEL,RMEL,URYDL,OLLL,RIPL,URBL
IL1VL,URAVL,OLQVL,IL1VL,CEPVL,URYVL
URAVR,URAVR,URAVL,OLQVR,CEPVR,CEPVL
OLQVR,OLQVR,BAGR,CEPVR,URAVR,URYVR
BAGL,BAGL,OLQVL,URYVL,URAVL,CEPVL
RMER,RMER,BAGR,OLQVR,CEPVR,URAVR
CEPVR,CEPVR,CEPVL,OLQVR,RMEV,URAVL
CEPVL,OLQVL,CEPVL,URAVL,BAGL,IL1VL
RMEV,OLQVL,CEPVL,URAVL,RMEV,BAGL
SIADL,RMEV,CEPVL,RIH,CEPVR,URAVL
RID,RID,RMED,ALA,CEPDL,URXR
RMDVR,RMDVR,BAGR,AVAR,CEPVR,SAAVR
AVAR,AVAR,RMDVR,RMDR,AVER,BAGR
RMDVL,RMDVL,BAGL,AVAL,SAAVL,RMDL
SAAVR,SAAVR,RMDVR,RIAR,SMDVR,AVAR
SAAVL,SAAVL,CEPDL,RIAL,RMEL,SMDVL
AVAL,SAAVL,RMDVL,RIAL,AVAL,BAGL
RIAR,RIAR,URXR,SMDVR,SAAVR,CEPDR
RIAL,SAAVL,RIAL,CEPDL,SMDVL,RMDVL
SMDVR,SMDVR,RIAR,SAAVR,ASKR,URXR
RMDL,AVEL,AVAL,RMDL,RMDVL,CEPVL
RMDR,RMDR,AVER,AVAR,RMDVR,AFDR
CEPDR,CEPDR,URXR,ASKR,RIAR,SMDVR
AFDR,AFDR,AVAR,RMDVR,AVER,ADFR
ALA,ALA,URXR,CEPDL,URXL,RID
ADFR,URXR,ASKR,RIAR,CEPDR,SMDVR
URXL,URXL,CEPDL,ASKL,RIAL,SAAVL
SMDVL,SMDVL,CEPDL,RIAL,SAAVL,RMDVL
AVEL,AVAL,AVEL,RMDVL,RMDL,AFDL
AVER,AVER,RMDR,AVAR,SIBDR,AFDR
URXR,URXR,ASKR,CEPDR,ADLR,RIAR
CEPDL,CEPDL,URXL,RIAL,ASKL,SMDVL
SAADL,AVEL,RMDL,SAADL,SIBDL,RIH
ASHR,AFDR,ASHR,ADFR,AWAR,AVAR
AFDL,AVAL,AFDL,AVEL,RMDL,RMDVL
ASKR,ASKR,ADFR,RIAR,AWBR,ADLR
SIBDR,RMDR,SIBDR,AWCR,AVER,AIBR
AWCR,AWCR,RMDR,ASHR,SIBDR,AIBR
AIAL,SIBDL,SAADL,SAADR,SMDDL,RMDDL
AWBL,SAAVL,ADFL,RIAL,AVAL,AWBL
ADLR,ASKR,ADLR,AWBR,AWAR,ADFR
SAADR,SAADR,SAADL,SIBVR,SMDDR,RMDDR
SIBDL,AVEL,RMDL,AFDL,AIBL,SIBDL
ADFL,RIAL,ASKL,ADFL,ADLL,URXL
AWBR,AFDR,AWBR,ADFR,ASHR,AWAR
AUAR,AIBR,SIBDR,ASHR,RMDR,AWCR
AWAL,ADFL,AFDL,AVAL,AWAL,AVEL
RMHL,SIBVR,SAADL,RMHR,RIR,RMDDL
SIBVL,SIBDL,AIBL,AWCL,RMDDL,RMDL
ASER,AWBR,ASER,AWAR,ASHR,ASGR
SIAVL,AWCL,SIBDL,RMDL,AIBL,RMDDL
AIBL,ADLL,ASKL,RIAL,CEPDL,URXL
AIBR,ASHR,AUAR,AWCR,AIBR,ASER
AWCL,AFDL,AWCL,RMDL,ASHL,ADFL
ASIR,ADLR,ASIR,RIVR,ASKR,AWBR
RMFR,SAADL,RMDDL,RMFR,RMFL,RIR
ADLL,ASKL,ADLL,ASGL,ADFL,AWBL
ASHL,ADFL,AFDL,ASGL,AWAL,AWBL
AWAR,AWAR,ASHR,ASER,RIBR,AWCR
ASKL,ADLL,ASKL,RIVL,ASIL,ASGL
ASGL,AWBL,ASGL,AWAL,ADFL,AFDL
RMDDR,RMDDR,SMBDR,RMFR,RMHR,RIMR
RMDDL,AIBL,AWCL,ASHL,AWAL,RMDL
ASGR,ASGR,AWBR,ASIR,AVHR,RIVR
RIR,RMHR,RMDDL,SMBDR,RMFR,RMHL
SMBDL,RMDDL,RMHL,SAADL,RMFL,SMBDL
ASJR,AUAR,RIBR,ASJR,ASHR,AWCR
RMHR,RMHL,AIBL,RMDDL,RIBL,RIR
ASEL,AWBL,ASEL,ASGL,AWAL,AVJL
AVHR,ASER,AVHR,AVJR,AVBR,ASGR
RIBL,ASHL,AWCL,ASEL,RIBL,AIBL
RMFL,RMFL,RMFR,SMBVL,SMBDL,RMHL
AUAL,AWBL,ASHL,ASEL,ASGL,AWCL
SIBVR,SMBDR,RMHR,ASJR,RIMR,AIAR
AVHL,AVHL,ASGL,RIVL,AWBL,ASIL
ASIL,ASGL,ASIL,ADLL,RIVL,AWAL
RIH,RIBL,ASHL,AVBL,ASJL,ASEL
SMBDR,SMBDL,SMBVL,SMBDR,RMFL,RMFR
SMBVL,AWCL,ASEL,AUAL,ASHL,RIBL
RIBR,ASER,AVBR,RIBR,AINR,M2R
SMDDR,AIAL,SMBDR,AIAR,SMBVL,RIMR
SMDDL,AUAL,ASJL,SMBVL,AWCL,RIBL
AIAR,SMBVL,ASJL,SMBDL,SIAVL,SIBVL
AVBR,AVHR,ASIR,AINR,AVJR,RIVR
ASJL,ASEL,AVBL,AVJL,AVDL,ASHL
AVBL,ASGL,ASIL,AVBL,AVJL,ASEL
AVL,ASJL,RIBL,AUAL,AVDL,AVBL
SIADR,RIBL,ASJL,AVBL,RICL,AIZL
RIMR,RIBR,ASJR,AIZR,M2R,AVBR
AVDR,AINR,AVDR,AVJR,ASER,M2R
SMBVR,SMBVR,AIMR,SIAVR,AIAL,AIAR
RIVR,AINR,AVJR,RIVR,AVHR,ASIR
RIVL,RIVL,AVJL,ASIL,ASGL,AVHL
RIML,AVBL,AVJL,AVDL,AINL,ASEL
RICR,AIZR,RICR,ASJR,M2R,RIBR
AVJR,AINR,AVJR,AVDR,AIZR,RIVR
AIZR,AIZR,RICR,M2R,AINR,FLPR
AVJL,AVJL,RIVL,AINL,ASIL,AVDL
AINR,AINR,AVDR,M2R,AVJR,FLPR
SIAVR,AIMR,SIAVR,SMBVR,AIAR,AIAL
AVDL,AVDL,AVJL,AINL,AIZL,AVBL
AIZL,AIZL,AINL,AVDL,RICL,AVJL
AIYR,I5,AIMR,SIAVR,SMBVR,AVKR
AQR,RICR,FLPR,ADER,AQR,AIZR
AINL,AINL,AVJL,AVDL,I6,ASIL
AIMR,AIML,AIMR,VB2,SIAVR,I5
FLPR,FLPR,RICR,ADER,AINR,AQR
M2R,I5,RICR,FLPR,M2R,ADER
M2L,M2L,RICL,I5,AIZL,FLPL
I4,I4,I6,M1,M2R,M5
ADER,ADER,FLPR,AQR,ADAR,RICR
RIS,SABVR,RIS,VB2,I5,SABVL
RICL,RICL,ADEL,FLPL,AIZL,AINL
M1,M1,ADAR,ADER,M2R,AINR
I6,I6,M5,I4,ADEL,FLPL
AVKR,AQR,RIS,AVFR,ADAR,VB2
VB2,VB2,RIS,SABVL,RIFL,AIML
AIML,ADEL,FLPL,VB2,RIS,SABVL
FLPL,ADEL,FLPL,ADAL,RMGL,RICL
AVKL,ADEL,AVFL,ADAL,VB2,AVKL
ADAR,ADAR,RMGR,AQR,ADER,RIFR
AIYL,AVFL,RMGL,RIFL,ADEL,ADAL
M5,M5,I6,ADEL,RMGL,ADAL
ADEL,ADEL,ADAL,FLPL,RMGL,M5
AVFL,AVFL,RIFL,AVFR,RIS,VB2
RMGR,RMGR,ADAR,AQR,RIFR,AVG
ADAL,ADAL,ADEL,RMGL,RIGL,FLPL
AVFR,AVFL,RIFL,AVFR,RIFR,VA1
SABVL,RIFR,RIFL,AVFR,AVFL,VA1
SABVR,RIFL,RIFR,VA1,VB1,AVFR
DB2,RIFR,VA1,RIFL,VB1,VD1
RIFR,RIFR,AVG,VA1,SABD,VD1
VB1,VB1,RIGL,VA1,VD1,RIGR
RMGL,RMGL,AS1,DD1,ADEL,VD1
RIFL,SABD,AVG,DD1,DB1,RIFR
RIGL,RIGL,DD1,VD1,AS1,RIGR
DD1,AVG,DD1,SABD,DB1,AS1
VD1,DD1,VD2,AS1,AVG,DA1
RIGR,AS1,VD2,DD1,VA2,VB3
AVG,VD2,VA2,SABD,DA1,AS1
VA1,VB3,VA2,VD2,AS1,DA1
