GT,Top1,Top2,Top3,Top4,Top5
OLQVL,OLQVL,BAGL,RMEL,URBL,RIPL
CEPVR,CEPVR,CEPVL,OLQVR,URAVR,IL1VR
RMER,RMER,BAGR,RIPR,OLQVR,URBR
BAGR,BAGR,OLQVR,URAVR,CEPVR,RIPR
RMED,RMED,OLQDR,CEPDR,RID,URYDR
AIAL,OLQDL,RMEL,CEPDL,URYDL,RIPL
RMEL,RMEL,BAGL,SAAVL,RMDVL,RIPL
CEPVL,CEPVL,BAGL,URAVL,OLQVL,RMDVL
OLQDL,RID,OLQDL,URXL,CEPDL,URXR
RMDVR,SAAVR,RMDVR,SMDVR,CEPDR,RIAR
RMEV,RMEV,RIH,CEPVL,SAADR,CEPVR
RMDVL,RMDVL,SAAVL,SMDVL,AVAL,CEPDL
RID,CEPDR,RID,URXR,ASKR,ALA
AVAR,RMDVR,AVAR,SAAVR,RMDR,AVER
SAAVL,SAAVL,RIAL,SMDVL,CEPDL,URXL
SAAVR,SAAVR,RIAR,SMDVR,AFDR,AVAR
URXR,URXR,SMDVR,RIAR,SAAVR,ASKR
AVAL,AVAL,AVEL,RMDVL,SAAVL,SMDVL
SMDVR,AVAR,RMDVR,AFDR,SMDVR,SAAVR
AVER,AVER,RMDR,AVAR,RMDVR,AFDR
RIAL,RIAL,ADFL,AVEL,SAAVL,AFDL
URXL,URXL,URXR,CEPDL,ASKL,ALA
RMDR,RMDR,SMDDR,AVER,SAADR,SIBDR
RIAR,AFDR,AVAR,ADFR,RIAR,AWAR
SMDVL,URXL,ASKL,CEPDL,RIAL,URXR
ALA,CEPDR,URXR,ASKR,ALA,RIAR
CEPDL,ALA,CEPDR,URXR,ASKR,CEPDL
AWBL,AWBL,AVAL,SMDVL,ADFL,AFDL
RMDDR,RMDL,AVEL,AIBL,AFDL,AWCL
CEPDR,SMDVR,RIAR,AWBR,ASKR,CEPDR
SAADL,SAADL,SAADR,SIBDL,RMDDL,RMDL
ASKL,ASKL,ADLL,ASKR,ADLR,URXL
AFDR,RMDR,AIBR,AWCR,SIBDR,SMDDR
AFDL,AFDL,AWCL,AWBL,RMDL,AVEL
SIBDR,SIBDR,AIBR,SMDDR,RIR,RMDDR
ASGR,AWBR,ASGR,AWAR,ADFR,AFDR
AWAL,AWAL,AWBL,ASGL,ASKL,ADFL
AVEL,AIBL,AVEL,AWCL,RMDL,SIBDL
RMFR,SAADR,SIBVR,SAADL,RMHR,RMDDR
HMC,ADLR,RIVR,ASKR,ASIR,ADLL
AVHR,ASER,ASHR,AWCR,AWBR,AFDR
ADLR,AVHR,AWBR,ASGR,ASER,ASIR
AWBR,AWCR,ASHR,AUAR,RIBR,AIBR
RMDDL,RMDDL,AWCL,SMBDL,AIBL,RMHL
ADLL,ADLL,ASIL,RIVL,ASKL,ASGL
ASGL,ASGL,AWBL,AVHL,RIVL,ASIL
RIR,RIBR,RMHR,SMBDR,AIBR,RMDDR
ADFL,ASHL,ASGL,AWBL,ASEL,AVBL
ASIR,ASHR,ASER,AVDR,AVBR,AVJR
SIBVL,RMFL,SMBDL,SIBVL,RMHL,SMBVL
M1,RIVR,M1,ADLR,ASIR,AVHR
AWCL,AWCL,ASHL,ASEL,AUAL,RIBL
AIBL,AUAL,RIBL,ASHL,AWCL,AIBL
AWAR,RIBR,AUAR,ASHR,AWCR,AVDR
SIBVR,SMBDR,RMHR,RMFL,RMFR,SMBDL
AIBR,RIMR,SMBDR,RMDDR,AUAR,RMFR
ASIL,RIVL,AVHL,ASIL,ASGL,AVJL
RIVR,M1,RIVR,AVHR,ASIR,AVJR
AINR,AINR,AVJR,AVDR,AVHR,ASER
AVHL,AVHL,RIVL,AVJL,ASGL,ASIL
AVJR,AIZR,AVDR,AVJR,AVBR,RIBR
ASHL,AVBL,RIBL,ASEL,ASHL,AUAL
ASEL,ASEL,AVJL,AVDL,AINL,AVHL
RMFL,SMBVL,SMBDL,RMFL,RMHL,ASJL
AVBR,AVDR,AINR,ASER,AVBR,AVJR
SMDDR,AIAR,AIAL,SMBVR,SMBVL,SMBDL
AWCR,ASJR,AUAR,RIMR,RICR,RIBR
AUAL,AVDL,AIZL,AUAL,RICL,RIBL
AVJL,AVJL,I6,AINL,I4,RIVL
RIBL,ASJL,AIZL,RICL,RIBL,AVBL
RIVL,I6,RIVL,I4,AINL,AVJL
RIBR,ASJR,AIMR,SMBVR,RICR,RIMR
ASER,AIZR,RICR,FLPR,ASJR,RIBR
SMDDL,RICL,SMBVL,ASJL,SIAVL,AIYL
AVBL,AINL,AIZL,FLPL,RICL,AVDL
AUAR,AIMR,I5,RICR,AIAR,SIAVR
AVDL,I6,M5,AINL,AVDL,FLPL
ASJL,RICL,FLPL,AIZL,ASJL,ADEL
AVDR,FLPR,RICR,ADER,AQR,AIZR
AIZL,AIZL,ADEL,FLPL,RICL,ADAL
RIMR,SMBVR,I5,AIMR,AVKR,SIAVR
ASJR,RICR,FLPR,ADER,I5,AQR
AINL,M5,I6,AINL,FLPL,ADEL
SIAVR,AIML,RICL,AIYL,SIAVL,VB2
M2R,ADER,ADAR,FLPR,M2R,AINR
SIAVL,AIML,VB2,AVKL,RICL,AIYL
I5,AQR,I5,ADAR,SABVR,AIMR
RICR,AQR,ADAR,ADER,RMGR,FLPR
RIML,FLPL,RIS,ADEL,AIML,SABVL
FLPR,ADAR,AQR,RMGR,ADER,FLPR
AIAR,SABVL,RIS,SABVR,VB2,AIML
FLPL,ADAL,ADEL,FLPL,RMGL,M5
AVKR,VB2,RIS,AVFR,AVKR,AVKL
RICL,ADAL,ADEL,RMGL,FLPL,RIFL
SABVR,RIS,SABVL,DB2,RIFL,AVFR
SMBVR,AVFL,AVKL,RIFL,VB2,AVFR
AVL,RIFR,RIFL,SABVL,RIS,VA1
AIYL,RIFL,RIFR,VA1,AVFL,AVFR
ADEL,ADAL,RMGL,RIGL,RIGR,ADEL
AIML,VB1,VA1,RIGL,RIGR,RIFL
RIFL,RIFR,VA1,RIGL,AVG,RIFL
RIS,AVG,SABD,DB1,VD1,DD1
VB2,RIGL,RIGR,DB1,VB1,DD1
AVKL,DD1,VD2,VD1,RIGL,AS1
VA1,DB1,DA1,SABD,VA2,DD1
RMGR,SABD,AVG,VD2,DA1,DD1
AQR,VA2,DA1,DB1,SABD,DD1
ADAL,VB3,VA2,VD2,DA1,DD1
AVFR,VB3,VA2,VD2,DD1,AS1
