GT,Top1,Top2,Top3,Top4,Top5
DB2,AVFL,SABVL,RIFL,RIS,VB2
SIAVR,VB2,AVFR,RIS,AVFL,RIFL
AIAL,VB2,RIS,RIFL,SABVL,AVFL
AIML,ADEL,RMGL,ADAL,VB1,RIFL
FLPL,RMGL,ADEL,ADAL,FLPL,VD1
ADAR,RMGR,AQR,ADAR,RIFR,RIFL
ADEL,ADAL,RMGL,ADEL,FLPL,RIGL
AIYR,RIFR,RIFL,AVFR,VA1,VB1
ADER,ADAR,RMGR,AQR,RIFR,ADER
VB2,VB1,VA1,RIGL,RIFL,VD1
SABVR,RIFR,VA1,VB1,RIFL,AVG
ADAL,RIGL,RMGL,RIGR,VB1,DD1
AIMR,RIFR,DB1,AVG,SABD,VA1
RMGL,AS1,DD1,VD1,RMGL,SABD
AVFL,RIGL,DD1,AS1,VA1,VD1
AQR,SABD,AVG,RMGR,DA1,DB1
AVFR,DD1,AS1,DB1,RIGL,VD2
RMGR,SABD,AVG,VD2,DA1,DB1
AVKL,VB3,VD2,DD1,DA1,VD1
VB1,VA2,VB3,DA1,VD2,DB1
AVKR,VD2,VB3,DA1,DD1,VA2
