GT,Top1,Top2,Top3,Top4,Top5
,RICR,AIZR,ASJR,I5,SMBVR
,AVDR,AIZR,AINR,RICR,AVBR
,SMBVL,RICL,AIYL,ASJL,SMBDL
,AIAL,AIMR,AIAR,SMBVR,SMBVL
,AIMR,AIAR,RIMR,ASJR,SMBVR
,AIZL,RIBL,ASJL,RICL,M2L
,RICL,ASJL,AUAL,AIZL,SMBVL
,SMBDR,RIMR,ASJR,SMBVR,SMBDL
,RMFL,SMBDL,SMBVL,SIAVL,RMFR
AVJR,AVJR,AVDR,AVBR,ASER,AVHR
RIVR,RIVR,ASIR,AVHR,ASGR,AVJR
,AUAL,SMBVL,ASJL,SMBDL,RICL
,SMBDR,SMBDL,RIMR,SMBVL,SMBVR
,RIBR,ASER,AIZR,AVBR,ASJR
AINL,AINL,AVJL,AVHL,AVDL,ASIL
,AVDL,AVBL,AVJL,RIBL,ASEL
,ASJR,RIMR,SMBDR,AUAR,RIBR
,SMBDR,RIMR,RMHR,RMFR,RMDDR
AVHR,AVHR,ASGR,ASIR,RIVR,AWBR
AVDR,ASGR,AWBR,ASER,AVHR,ASHR
,ASER,AWAR,ASGR,ASHR,AVBR
,SMBDL,AUAL,SMBVL,RMHL,RMDDL
,ASIR,ADLR,ASGR,RIVR,AVHR
,RIBL,AUAL,SMBDL,ASHL,AIBL
RIVL,RIVL,ASGL,ASIL,AVHL,ADLL
,AUAR,AWCR,AIBR,ASHR,SIBDR
AVJL,AVJL,AVHL,RIVL,ASIL,ASGL
AVDL,ASEL,AVJL,AVDL,AWBL,ASGL
,ASHR,AWCR,AWAR,AIBR,ASER
,RMFL,SMBDL,RMFR,RMHR,SAADL
,ASEL,ASHL,AWCL,AVDL,AUAL
,ASHL,AIBL,AWAL,RIBL,AWCL
,AWBR,ASGR,AWAR,ADLR,ASKR
,ADLL,ASKL,RIVL,ADLR,ASIL
,ASGL,AWBL,AWAL,AVHL,ASIL
AVHL,RIVL,AVHL,ASGL,AWBL,ADLL
,ADLR,ASKR,RIAR,AWBR,ASGR
,AWCR,RMDR,ASHR,AFDR,AIBR
,RMDR,SIBDR,AWCR,AIBR,ASHR
,AWAR,AWBR,AFDR,ADFR,ASHR
,AVER,AWCR,AIBR,RMDR,SIBDR
,RMDDL,SAADL,AIBL,SIBDL,SMBDL
,RMDDR,SMDDR,RMHR,SAADR,SAADL
,AWBL,ASGL,ASHL,AWAL,ASEL
,AFDR,ASHR,AWBR,ADFR,AVAR
,ASKL,ADLL,RIVL,AWBL,ASGL
,SAADL,RMDDL,SAADR,SIBDL,AIBL
,AFDL,AWCL,AVEL,AIBL,AWAL
,AIBL,AVEL,RMDL,AWCL,SIBDL
,AWCL,RMDL,ASHL,AFDL,AIBL
,SIBVR,SAADR,SAADL,RMHR,SMDDR
AVER,AVER,AFDR,AVAR,RMDR,RIAR
,ADFL,AWBL,RIAL,ASKL,SMDVL
,ASKR,ADLR,RIAR,URXR,SMDVR
,RMDR,AVER,AVAR,AWCR,SIBDR
,AVAL,AWBL,AFDL,RMDVL,RMDL
,SAAVR,SMDVR,AFDR,AVAR,RIAR
AVAR,AVAR,AVER,SAAVR,AFDR,RIAR
,AVAR,RMDVR,AFDR,RMDR,AVER
AVEL,AVEL,RMDL,AVAL,AFDL,RMDVL
CEPDR,CEPDR,URXR,SMDVR,RIAR,ASKR
ALA,ALA,RID,URXL,URXR,CEPDR
URXR,URXR,CEPDR,ASKR,URXL,RIAR
,SAADR,RIH,RMEV,CEPVR,SAADL
,SMDVR,SAAVR,RIAR,CEPDR,ASKR
,RMDVL,AVAL,RMDL,AVEL,AFDL
,RIAL,SAAVL,SMDVL,CEPDL,URXL
AVAL,AVAL,SAAVL,RMDVL,SMDVL,RIAL
,RMEV,RIH,SAADR,CEPVL,SMDDL
URXL,URXL,CEPDL,URXR,RID,ALA
CEPDL,CEPDL,URXL,SMDVL,RIAL,SAAVL
,CEPVR,RMDR,OLQVR,AVER,BAGR
,SAAVR,SMDVR,RIAR,CEPDR,RMER
,SMDVL,SAAVL,RIAL,RMDVL,CEPDL
,CEPVL,RMEV,RMDL,RIH,SAADR
RMDVR,RMDVR,SAAVR,BAGR,RMER,AVAR
,CEPVR,RIH,RMEV,OLQVR,SAADR
,BAGR,CEPVR,OLQVR,AVAR,RMDVR
RMDVL,RMDVL,AVAL,SAAVL,SMDVL,RIAL
RID,RID,RMED,CEPDR,OLQDR,URXR
,CEPVL,CEPVR,RMEV,OLQVR,URAVR
,URAVR,RIPR,OLQVR,URYVR,BAGR
,OLQVL,CEPVL,BAGL,URAVL,URYVL
,RMER,RIPR,URBR,OLQVR,BAGR
,BAGL,OLQVL,URBL,RMEL,RMDVL
OLQDL,OLQDL,RMED,URYDL,OLQDR,IL1DL
,RMEL,BAGL,URBL,URYDL,RIPL
OLQVR,OLQVR,URYVR,URAVR,IL2VR,RIPR
OLQDR,OLQDR,URYDR,IL1DR,RIPR,OLLR
,URAVL,OLQVL,URYVL,CEPVL,IL1VL
OLQVL,URBL,URYVL,OLQVL,RIPL,BAGL
,URBR,RIPR,IL2R,IL1R,OLLR
,RIPL,URBL,URYDL,OLLL,IL1L
,URYDL,IL1DL,OLQDL,OLLL,URADL
IL1VR,IL1VR,URYVR,IL2VR,URAVR,OLQVR
IL1DR,IL1DR,URYDR,URADR,OLLR,IL1DL
,OLLR,IL2R,IL1R,RIPR,URBR
,URYDR,IL1DR,URADR,OLLR,IL1R
,URYVL,IL1L,URBL,IL2L,OLLL
,URBL,IL2L,OLLL,IL1L,URYDL
,IL1R,URYVR,IL2R,IL2VR,IL1VR
IL1DL,IL1DL,IL1DR,URYDL,OLQDL,URADL
,OLLL,URYDL,IL2L,URADL,IL1L
,URADL,IL1DL,URYDL,OLLL,OLQDL
,URADR,OLLR,IL1DR,URYDR,IL2R
IL1VL,IL1VL,IL2VL,URYVL,URAVL,IL1L
,IL2VR,IL1R,IL1VR,URYVR,NSMR
,IL2L,URADL,OLLL,IL1L,IL2DL
,IL2R,IL1R,OLLR,URADR,IL2DR
,IL2DL,IL1DL,URADL,I3,OLQDL
M4,M4,I3,IL2DR,URADR,IL1DR
M3L,M3L,IL1L,IL2L,NSML,OLLL
,IL1L,IL2L,OLLL,URADL,NSML
,I2R,NSMR,IL1R,MCR,IL2R
,IL2DR,URADR,IL2R,I3,M4
,I2R,NSMR,IL2R,IL1R,MCR
M3R,M3R,NSMR,I2R,MCR,IL2VR
,IL2VL,NSML,IL1VL,M3L,MCL
I3,I3,MI,IL2DR,IL2DL,M4
MI,MI,I3,IL2DR,IL2DL,M4
,I2R,MCR,NSMR,MCL,I1R
,NSML,MCL,M3L,I2L,I1L
,MCL,NSML,I2L,MCR,M3L
,MCR,MCL,I2R,NSMR,I1R
I2L,NSML,MCL,I2L,I1L,M3L
I2R,I2R,I1R,MCR,NSMR,I1L
,I2L,I1L,MCL,NSML,I1R
,I1L,MI,I1R,I3,MCL
,I1L,I1R,MCL,I2L,MCR
