GT,Top1,Top2,Top3,Top4,Top5
CEPDR,CEPDR,URXR,ASKR,SMDVR,RIAR
ALA,ALA,URXR,CEPDR,ASKR,RID
AFDL,AFDL,AVAL,AWBL,SAAVL,RMDL
SIBVL,SIBDL,RMEV,RMDL,SMDDL,SAADL
ASKR,ASKR,RIAR,SMDVR,CEPDR,URXR
AFDR,AVAR,AFDR,ADFR,RMDVR,SAAVR
URXL,URXL,CEPDL,ASKL,URXR,ADLL
ASKL,ASKL,CEPDL,ADLL,URXL,SMDVL
RMDL,AVEL,RMDL,AFDL,AVAL,AWCL
ADLR,RIAR,ASKR,SMDVR,SAAVR,AWBR
AVER,AVER,AVAR,RMDR,AFDR,AIBR
RMDR,RMDR,AVAR,SIBDR,AVER,AWCR
ADFL,ADFL,AWBL,SMDVL,ASKL,RIAL
RMEV,SAADR,SAADL,RIH,RMEV,SMDDL
ASGR,AFDR,AWBR,ADFR,AWAR,AVAR
ADLL,ADLL,ASKL,ASGL,AWBL,RIAL
AWAL,AVEL,AWAL,AFDL,AWBL,AVAL
RIR,SAADL,SAADR,AVEL,SIBDL,RIR
AWBL,AFDL,AWBL,ADFL,ASGL,AWCL
AIBL,RMDL,AWCL,AVEL,AFDL,AWAL
AWBR,AWCR,ASHR,AVAR,AFDR,SIBDR
CEPDL,ADLL,ASKL,CEPDL,RIVL,URXL
ASIR,ADLR,ASKR,ASIR,ASGR,AWBR
AVBR,AWAR,AWBR,ADFR,ASGR,AFDR
ASGL,ASGL,AWBL,AVHL,ADLL,AWAL
AWAR,AIBR,AWAR,SIBDR,AWCR,AVER
SIBDL,ASHL,AWCL,RMDL,SIBDL,AFDL
ASIL,ASGL,ASKL,ASIL,ADLL,AWBL
SMDDL,RMDDL,SAADL,SIBDL,AIBL,AWCL
SAADL,SAADL,RMDDL,RMHR,RIR,RMFL
AWCL,ASHL,ASEL,AWCL,AWBL,RMDL
SIBDR,SIBDR,AWCR,AIBR,ASHR,RMDR
SAADR,SAADL,RMHR,SIBVR,RMDDR,RMDDL
ASER,ASER,AWCR,ASHR,AWBR,AFDR
RIBR,AWBR,ASER,ASGR,AVHR,ADFR
AVHR,AVHR,AWBR,ASGR,ASIR,ADLR
RIBL,AWAL,ASHL,ASEL,ASGL,AWCL
SIBVR,AIBL,SIBDL,RIR,SAADL,RMDDL
SMDDR,RMDDL,SAADL,RMFR,RMFL,RMHR
RIVR,RIVR,ASIR,ADLR,ASGR,AVHR
AWCR,ASHR,AWCR,ASER,AUAR,RIBR
ASHR,ASER,RIBR,AWCR,AWAR,AIBR
AVJR,AVJR,ASGR,AWBR,AVHR,ASER
AIBR,AWCR,AIBR,SIBDR,RMDDR,RIBR
ASEL,ASEL,AWBL,ASGL,AVJL,AVHL
AVHL,AVHL,ASGL,AWBL,ASEL,ASIL
RIVL,RIVL,ADLL,ASIL,AVHL,ASGL
RMDDL,AUAL,AWCL,RMDDL,AIBL,ASHL
RIMR,RIBR,RMDDR,SMBDR,AIBR,RMHR
AUAL,AWCL,ASHL,ASEL,AUAL,AVDL
AVDL,ASEL,AVDL,AVJL,ASGL,ASHL
AVBL,AVJL,AVBL,ASGL,ASEL,ASIL
ASHL,ASEL,RIBL,ASHL,AUAL,AVBL
AVDR,AVDR,ASGR,ASER,AVJR,AINR
AINR,AINR,AVDR,AVJR,ASER,ASGR
RMHR,RMHL,RMHR,SMBDL,SMBDR,RIBL
SMBDL,SMBDL,RMHL,SMBVL,RMFL,RMFR
AUAR,AUAR,RIBR,AIZR,AVDR,AVBR
ASJR,ASJR,RIBR,RIMR,SMBDR,AIZR
RMHL,SMBVL,SMBDL,RMHL,RMFL,SMBDR
AVJL,AVJL,AVDL,ASEL,AINL,AVBL
AIAR,SMBDR,AIAL,SMBVL,SMBDL,AIAR
AIZR,AIZR,RIBR,RICR,ASJR,AUAR
RICL,AVBL,AIZL,RIBL,AVJL,ASJL
AIZL,AVDL,AVJL,AVBL,ASEL,AIZL
RMDDR,RIMR,ASJR,SMBDR,AIMR,AIAR
RIML,AUAL,SMBVL,ASJL,RICL,RIML
ASJL,RIBL,AVBL,AIZL,ASJL,RICL
RMFR,SMBDL,SIAVL,SMBVL,RMFL,ASJL
AIYR,ASJL,SMBVL,RICL,RIBL,AIZL
SMBDR,SMBVL,SIAVL,SMBVR,SMBDL,AIAL
SIADR,AIAL,I5,AIMR,SMBVR,AIAR
AINL,AINL,AVDL,AVJL,AIZL,AVBL
RMFL,RICL,AIZL,ASJL,SMBVL,AUAL
SMBVR,SMBVR,AIMR,SIAVR,AVKR,AIAR
RICR,RICR,AIMR,I5,ASJR,SMBVR
M2R,M2R,AINR,AVJR,AVDR,AIZR
M2L,M2L,M2R,AIZL,RICL,I6
SIADL,RICL,AIZL,FLPL,ASJL,SIAVL
I4,I4,I6,M1,RIVL,ASIL
AIAL,I5,AIAL,AIMR,SIAVR,AIAR
AVKR,SIAVR,AVKR,AIMR,SMBVR,I5
I5,I5,RICR,FLPR,AIMR,ADER
,FLPR,RICR,ADER,AIZR,AQR
SIAVL,FLPL,AIZL,ADEL,RICL,AIYL
AIYL,FLPL,AIYL,RICL,AIML,SABVL
FLPR,RICR,FLPR,ADER,AQR,ADAR
FLPL,RICL,FLPL,ADEL,AIZL,ADAL
I6,I6,M5,I4,AINL,AVJL
SIAVR,VB2,AIML,SABVR,I5,RIS
SMBVL,AIML,VB2,RIS,SABVL,SABVR
M1,M1,I4,AINR,AVJR,M2R
ADEL,ADEL,ADAL,FLPL,RMGL,VB2
M5,M5,I6,ADAL,RMGL,ADEL
ADER,ADAR,AQR,ADER,RMGR,FLPR
AIML,VB2,RIS,RIFL,SABVL,RIFR
AIMR,RIS,VB2,ADAR,AQR,RIFR
RIS,ADAL,RIFL,RMGL,ADEL,AVFL
VB2,VB2,RIFL,RIS,SABVL,VA1
ADAL,ADAL,ADEL,RMGL,FLPL,RIGL
AVL,RIFR,VA1,RIS,RIFL,AVFR
AVKL,AVFL,ADAL,RMGL,VD1,RIFL
RMGL,RMGL,ADAL,ADEL,FLPL,RIFL
AVFR,RIFL,AVFL,VA1,RIFR,VB1
ADAR,RMGR,ADAR,AQR,ADER,AVG
AQR,RMGR,ADAR,AQR,RIFR,AVG
SABVR,RIFR,VA1,RIFL,AVG,RIGL
RMGR,ADAR,RMGR,AVG,SABD,DB1
AVFL,RIGL,DD1,AS1,VA1,VD1
DB2,DD1,SABD,AS1,AVG,DB1
VB1,VB3,DD1,AS1,VA2,SABD
SABVL,VB3,AS1,VD2,DD1,SABD
