GT,Top1,Top2,Top3,Top4,Top5
BAGR,BAGR,RMER,OLQVR,RIPR,SAAVR
RMED,RMED,CEPDL,RID,ALA,OLQDL
,CEPVR,OLQVR,BAGR,URAVR,RIH
BAGL,BAGL,CEPVL,OLQVL,RMDVL,URAVL
RMEV,CEPVL,RMEV,RIH,SAADR,SMDDL
RMDVL,AVEL,CEPVL,RMDVL,RMDL,BAGL
,RMEV,RIH,SAADR,CEPVL,SMDDL
CEPVR,RMDR,SMDDR,RIH,AVER,SAADR
RMDVR,RMDVR,AVAR,SMDVR,SAAVR,AFDR
AVAL,AVEL,RMDL,RMDVL,AVAL,SAAVL
SAAVR,SAAVR,SMDVR,RIAR,CEPDR,URXR
RIAR,RIAR,SMDVR,SAAVR,CEPDR,URXR
AVAR,AVAR,RMDVR,AFDR,SAAVR,SMDVR
CEPDR,URXR,CEPDR,ALA,RID,CEPDL
CEPDL,SMDVL,SAAVL,CEPDL,RIAL,ASKL
SMDVL,RMDVL,SAAVL,AVAL,RIAL,SMDVL
RIAL,AVAL,RMDVL,RIAL,SAAVL,AFDL
,SAADR,RIH,SAADL,SIBVR,SMDDR
URXL,RIAL,CEPDL,SMDVL,SAAVL,ASKL
URXR,URXL,CEPDL,ALA,URXR,ASKL
,RMDL,AVAL,AWCL,RMDVL,AVEL
AFDR,AFDR,AVAR,RMDR,AIBR,ASHR
RMDR,RMDR,AWCR,AIBR,SIBDR,AVER
,AFDL,AVAL,AWCL,RMDL,RMDVL
SMDVR,ASKR,URXR,ADLR,CEPDR,RIAR
AWAR,AWAR,AWBR,AFDR,ADFR,SMDVR
,RIR,SAADL,SIBDL,SMDDL,SAADR
,AWBR,ASER,ASHR,AFDR,ADFR
AVER,AVER,AIBR,RMDR,AWAR,ASHR
,AIBL,AVEL,RMDDL,SIBDL,RMDL
,ADFL,AWAL,AFDL,AVEL,SIBDL
,ASKR,AWAR,ADFR,RIAR,ADLR
,ADLR,ASKR,ASIR,ASGR,AWBR
,ASKL,ADLL,ADFL,RIAL,ASGL
,SAADL,SIBVR,SMDDR,RMDDR,SAADR
ALA,ADLL,ASKL,RIVL,CEPDL,ALA
,SIBDL,RMDDL,AWCL,AIBL,SAADL
,ASGL,ADLL,AWBL,ASIL,ASKL
,SIBVR,RMHR,RMFR,SAADL,RMDDR
,ASGR,ADLR,AWBR,AVHR,ASIR
ASGR,AWBR,ASHR,ASGR,AWAR,ASER
,AWBL,ASGL,SMDVL,RIAL,AVHL
,RMDDR,SMBDR,RMHR,SAADL,SMDDR
,RIVL,ADLL,ASIL,ASGL,ADLR
SIBVR,AWCR,ASHR,RIBR,AUAR,ASER
AIBR,ASHR,RIBR,AWCR,ASER,AIBR
SIBVL,RMHR,RMFR,SMBDR,RMDDR,SIBVR
,AWCL,ASHL,ASEL,AVJL,AUAL
,RMDDL,AUAL,ASHL,AWCL,RIBL
ASER,ASER,AVJR,AVDR,ASGR,AVBR
,ASIR,AVHR,RIVR,AVJR,ASGR
,SMBDR,RMFL,SMBDL,RMFR,RMHR
AVHR,AVJR,AVHR,ASER,AINR,AVDR
,RMHL,RIBL,ASJL,AUAL,AVBL
RMDDL,SMBVL,SMBDL,RMFL,AIAL,RMHL
,RIBR,AIZR,ASJR,AVDR,RICR
SMBVR,SMBDL,SMBDR,SMBVL,SMBVR,RIMR
,AUAR,ASJR,RIMR,RICR,AIZR
AVDR,AVDR,AINR,AVJR,AVHR,RIVR
,RIMR,SMBVR,AIAR,SMBDR,ASJR
,ASEL,AVBL,AINL,AUAL,ASHL
,AUAL,AVDL,RIBL,AIZL,ASEL
RMFL,SMBVL,SMBVR,SIAVL,AIAL,SIAVR
,SMBVL,ASJL,SMBVR,RICL,AIAL
RMDDR,RICR,AIZR,FLPR,ASJR,RIBR
,SIAVR,AIMR,SMBVR,AIAR,AIAL
RIVR,RIVR,M1,AVJR,ASIR,AINR
SMBVL,SMBVR,SMBVL,SIAVR,AIMR,AIAL
,AIMR,SIAVR,RICR,SMBVR,ASJR
,RICL,ASJL,AIZL,AIYL,FLPL
AVJR,M1,AVJR,AINR,RIVR,M2R
,I5,SMBVR,AIMR,SIAVR,AIAR
,FLPR,AINR,M2R,AVDR,ADER
RMFR,AIML,I5,SMBVR,VB2,AVKR
AINR,AINR,M1,M2R,ADER,FLPR
,AQR,ADER,RICR,ADAR,FLPR
FLPR,ADER,FLPR,AINR,AQR,ADAR
,SABVR,SABVL,RIS,VB2,AIML
,SABVL,RIS,VB2,SABVR,AIYL
AIMR,RIS,VB2,RIFL,AVFR,RIFR
,RIS,SABVL,RIFL,RIFR,AVFR
SIAVL,VB2,AVFL,SABVL,RIS,RIFL
ADER,ADAR,ADER,RMGR,AQR,FLPR
AQR,AQR,RMGR,ADAR,ADER,SABD
AIML,RIFL,RIFR,VA1,VB1,AVFR
AVKL,AVFL,RIGL,VD1,VB1,DD1
AIYL,RIFR,VA1,RIFL,VB1,DB1
ADAR,RMGR,AVG,SABD,DD1,AS1
,AVG,RIFR,DB1,AS1,VA1
,DD1,AVG,SABD,VB3,RMGR
,RIFR,AS1,DD1,DB1,AVG
,SABD,DA1,VD2,AS1,VA2
,VB3,DD1,VA2,AS1,VD2
